alpha3,lon,lat,capacity,treatment_type
ESP,-3.947,40.409,69424,tertiary
ESP,-3.894,40.33,120784,tertiary
ESP,-3.947,40.23,42304,tertiary
ESP,-3.779,40.641,44898,tertiary
ESP,-3.592,40.652,16296,tertiary
ESP,-3.513,40.415,147498,tertiary
ESP,-4.304,40.366,10508,tertiary
ESP,-3.484,40.364,55751,tertiary
ESP,-3.545,40.497,121091,tertiary
ESP,-3.617,40.311,270261,tertiary
ESP,-3.382,40.547,20915,tertiary
ESP,-3.415,40.472,195974,tertiary
ESP,-3.583,40.537,173624,tertiary
ESP,-4.064,40.653,19743,secondary
ESP,-3.617,40.315,1085405,tertiary
ESP,-3.682,40.365,975005,tertiary
ESP,-3.657,40.332,517110,tertiary
ESP,-3.743,40.45,487469,tertiary
ESP,-3.537,40.454,255380,tertiary
ESP,-3.535,40.333,108879,tertiary
ESP,-3.914,40.481,78238,tertiary
ESP,-3.835,40.741,21104,tertiary
ESP,-3.358,40.166,1602,secondary
ESP,-4.001,40.344,9024,secondary
ESP,-4.14,40.341,2923,secondary
ESP,-3.983,40.461,15127,tertiary
ESP,-3.27,40.185,4630,secondary
ESP,-4.151,40.534,1111,tertiary
ESP,-3.599,40.922,390,secondary
ESP,-4.224,40.301,3092,secondary
ESP,-3.191,40.319,3785,tertiary
ESP,-3.924,40.205,640,secondary
ESP,-3.089,40.221,233,secondary
ESP,-3.937,40.35,15681,tertiary
ESP,-3.693,40.616,57758,secondary
ESP,-3.517,40.566,5338,secondary
ESP,-4.191,40.412,2017,secondary
ESP,-3.394,40.096,5323,secondary
ESP,-3.999,40.546,648,secondary
ESP,-4.025,40.542,7793,secondary
ESP,-4.2,40.376,2540,secondary
ESP,-3.455,40.136,5546,tertiary
ESP,-3.098,40.176,973,secondary
ESP,-4.174,40.477,3136,secondary
ESP,-3.412,40.588,1083,tertiary
ESP,-3.155,40.106,917,secondary
ESP,-3.706,40.944,641,secondary
ESP,-3.635,41.004,431,secondary
ESP,-3.684,40.786,3525,secondary
ESP,-3.896,40.598,1561,secondary
ESP,-3.663,40.346,346956,tertiary
ESP,-3.751,40.806,3579,secondary
ESP,-3.571,40.727,3206,secondary
ESP,-3.577,40.752,5647,tertiary
ESP,-3.451,40.213,10563,tertiary
ESP,-3.658,40.815,614,secondary
ESP,-4.106,40.463,2177,secondary
ESP,-4.237,40.386,1768,secondary
ESP,-3.212,40.28,1242,secondary
ESP,-3.371,40.231,4286,secondary
ESP,-3.157,40.416,635,secondary
ESP,-3.812,40.93,3789,secondary
ESP,-4.065,40.426,3391,tertiary
ESP,-4.269,40.51,1387,tertiary
ESP,-3.875,40.56,9209,secondary
ESP,-3.85,40.504,3747,tertiary
ESP,-4.506,40.315,902,secondary
ESP,-4.356,40.391,63,secondary
ESP,-4.383,40.399,136,secondary
ESP,-4.273,40.565,486,secondary
ESP,-4.252,40.596,208,secondary
ESP,-3.273,40.507,2190,secondary
ESP,-3.892,40.203,7235,secondary
ESP,-3.635,40.998,3504,secondary
ESP,-3.676,40.837,2279,secondary
ESP,-3.606,40.861,1717,secondary
ESP,-4.434,40.293,3564,secondary
ESP,-3.41,40.337,10110,secondary
ESP,-3.246,40.248,879,secondary
ESP,-4.47,40.257,3183,secondary
ESP,-3.445,40.186,340108,tertiary
ESP,-3.285,40.263,132928,tertiary
ESP,-3.616,40.067,7849,tertiary
ESP,-3.883,40.294,117354,tertiary
ESP,-3.284,40.526,16317,tertiary
ESP,-4.757,41.532,5319,tertiary
ESP,-5.022,42.103,3117,secondary
ESP,-3.08,41.556,18000,tertiary
ESP,-4.605,41.582,16000,tertiary
ESP,-5.646,41.975,32000,tertiary
ESP,-4.352,40.574,18000,tertiary
ESP,-3.768,42.031,13000,secondary
ESP,-3.222,41.572,6372,tertiary
ESP,-5.022,41.495,17250,tertiary
ESP,-4.692,40.307,10918,tertiary
ESP,-4.318,42.651,2000,secondary
ESP,-5.286,40.754,3975,tertiary
ESP,-1.906,41.866,13204,tertiary
ESP,-6.767,42.533,132381,tertiary
ESP,-6.252,40.814,3000,tertiary
ESP,-4.325,42.587,5000,secondary
ESP,-4.625,40.463,22500,tertiary
ESP,-4.466,40.445,11500,tertiary
ESP,-4.413,40.488,10000,tertiary
ESP,-4.491,40.429,14500,tertiary
ESP,-3.184,42.435,5000,tertiary
ESP,-5.875,42.403,14800,secondary
ESP,-4.982,41.094,3750,secondary
ESP,-4.681,40.412,14500,tertiary
ESP,-3.41,42.739,2000,tertiary
ESP,-6.082,40.664,3318,secondary
ESP,-5.597,40.882,6322,secondary
ESP,-4.171,41.098,8200,tertiary
ESP,-4.191,41.155,2642,secondary
ESP,-3.475,41.311,8248,secondary
ESP,-4.316,41.335,11700,secondary
ESP,-3.759,41.297,3000,secondary
ESP,-4.014,41.168,3339,tertiary
ESP,-3.214,42.337,3800,secondary
ESP,-5.488,41.244,11040,tertiary
ESP,-5.95,41.831,2000,secondary
ESP,-5.427,41.871,8380,secondary
ESP,-5.224,40.146,11903,tertiary
ESP,-4.344,42.42,4125,secondary
ESP,-6.106,40.491,5000,secondary
ESP,-5.174,41.134,2900,tertiary
ESP,-6.806,40.601,3500,secondary
ESP,-3.722,42.182,2118,secondary
ESP,-5.618,42.665,2500,secondary
ESP,-4.858,41.694,7000,secondary
ESP,-4.532,41.22,5000,tertiary
ESP,-4.304,41.383,27500,secondary
ESP,-5.523,40.363,10200,secondary
ESP,-4.41,40.575,4500,secondary
ESP,-3.742,41.667,63400,secondary
ESP,-3.779,42.361,750000,secondary
ESP,-4.274,42.388,4500,secondary
ESP,-2.904,42.671,52700,secondary
ESP,-3.544,42.966,29100,secondary
ESP,-6.016,42.422,20500,tertiary
ESP,-5.88,42.289,15390,secondary
ESP,-5.564,42.554,330000,secondary
ESP,-4.941,41.317,45200,tertiary
ESP,-4.696,41.303,6300,secondary
ESP,-4.651,41.346,9344,tertiary
ESP,-4.972,41.44,6138,secondary
ESP,-4.778,41.612,751600,tertiary
ESP,-6.618,42.052,6100,tertiary
ESP,-5.404,41.539,25000,tertiary
ESP,-5.781,41.501,96400,tertiary
ESP,-5.1,40.203,20000,tertiary
ESP,-4.72,41.072,19000,tertiary
ESP,-5.455,40.981,9106,secondary
ESP,-6.016,41.097,4000,tertiary
ESP,-2.784,41.889,3200,tertiary
ESP,-4.766,41.422,2000,tertiary
ESP,-5.719,40.974,550000,tertiary
ESP,-6.443,40.993,6300,secondary
ESP,-4.249,41.136,10640,secondary
ESP,-5.637,42.787,7900,secondary
ESP,-5.751,42.345,3680,secondary
ESP,-4.485,42.857,6280,tertiary
ESP,-4.512,41.977,196600,tertiary
ESP,-4.495,41.911,18000,secondary
ESP,-5.793,40.387,102259,tertiary
ESP,-6.551,40.598,29754,secondary
ESP,-5.64,40.556,50000,tertiary
ESP,-5.306,40.819,4400,tertiary
ESP,-5.209,40.919,10000,tertiary
ESP,-4.213,40.741,25200,secondary
ESP,-4.536,41.17,9625,tertiary
ESP,-4.447,41.183,3625,tertiary
ESP,-4.038,40.916,15000,tertiary
ESP,-4.156,40.947,103700,tertiary
ESP,-4.417,40.796,4268,tertiary
ESP,-3.018,41.839,4100,secondary
ESP,-2.461,41.752,70600,tertiary
ESP,-4.692,41.746,3600,tertiary
ESP,-3.305,42.574,26130,tertiary
ESP,-4.149,42.285,2500,secondary
ESP,-3.482,42.915,36000,tertiary
ESP,-5.428,42.492,4800,secondary
ESP,-6.534,42.75,2500,secondary
ESP,-5.084,40.263,6000,secondary
ESP,-4.315,40.596,22832,tertiary
ESP,-5.338,40.484,3444,tertiary
ESP,-3.526,43.063,10700,tertiary
ESP,-3.155,41.843,2600,secondary
ESP,-3.054,41.977,8000,tertiary
ESP,-5.667,42.845,8500,tertiary
ESP,-5.526,42.282,8454,tertiary
ESP,-4.285,42.199,2600,secondary
ESP,-4.253,41.945,5792,secondary
ESP,-4.605,42.334,5000,secondary
ESP,-4.54,41.875,5700,secondary
ESP,-4.731,42.514,7414,secondary
ESP,-4.85,42.821,2500,tertiary
ESP,-5.514,40.833,8600,tertiary
ESP,-3.079,41.822,3850,secondary
ESP,-4.516,41.385,12700,tertiary
ESP,-4.708,40.661,250000,secondary
ESP,-5.134,42.832,7200,tertiary
ESP,-4.033,41.004,3179,tertiary
ESP,-4.077,40.934,5279,tertiary
ESP,-4.698,41.362,2200,secondary
ESP,-4.775,41.617,9000,tertiary
ESP,-3.94,41.277,11800,tertiary
ESP,-6.507,42.694,3375,tertiary
ESP,-6.34,42.595,2000,tertiary
ESP,-6.334,42.929,20000,tertiary
ESP,-4.257,42.776,9992,secondary
ESP,-4.848,42.781,15850,tertiary
ESP,-6.725,40.94,4000,secondary
ESP,-2.554,41.476,21918,tertiary
ESP,-3.932,41.688,6500,secondary
ESP,-3.298,42.012,7000,secondary
ESP,-3.277,43.105,3596,secondary
ESP,-4.015,42.508,2000,secondary
ESP,-6.467,42.615,14100,secondary
ESP,-5.877,42.499,12000,secondary
ESP,-5.331,42.849,6250,secondary
ESP,-5.83,42.569,9000,secondary
ESP,-5.041,42.36,5694,secondary
ESP,-6.021,42.447,6000,secondary
ESP,-5.468,42.082,7500,secondary
ESP,-6.665,42.719,13222,tertiary
ESP,-4.289,42.879,6229,secondary
ESP,-4.709,42.155,12752,secondary
ESP,-4.321,42.028,3200,tertiary
ESP,-4.892,42.048,8141,secondary
ESP,-2.774,41.815,3500,tertiary
ESP,-2.269,41.219,2950,secondary
ESP,-2.851,41.473,4133,secondary
ESP,-2.873,41.925,5917,tertiary
ESP,-2.93,41.948,3000,tertiary
ESP,-2.757,41.908,6500,tertiary
ESP,-5.214,41.324,4141,secondary
ESP,-4.716,41.529,10000,secondary
ESP,-5.09,41.222,3000,secondary
ESP,-5.272,42.17,4986,secondary
ESP,-5.061,41.871,9248,secondary
ESP,-4.121,41.608,12800,tertiary
ESP,-4.656,41.649,8504,secondary
ESP,-4.696,41.689,7000,secondary
ESP,-4.912,41.421,3000,secondary
ESP,-4.876,41.462,3000,secondary
ESP,-2.948,39.412,8167,secondary
ESP,-3.917,38.885,3000,tertiary
ESP,-1.848,39.016,253419,secondary
ESP,-2.505,39.045,7583,tertiary
ESP,-2.299,38.153,2100,tertiary
ESP,-2.763,38.943,5833,tertiary
ESP,-1.742,38.827,4462,secondary
ESP,-1.901,38.713,2484,tertiary
ESP,-1.07,38.867,54607,secondary
ESP,-2.56,38.923,6300,tertiary
ESP,-1.342,39.252,2600,secondary
ESP,-1.442,39.277,13429,tertiary
ESP,-0.92,38.668,9335,tertiary
ESP,-2.15,39.2,27833,tertiary
ESP,-2.107,38.375,2225,tertiary
ESP,-1.951,38.541,3090,tertiary
ESP,-1.793,39.195,8055,tertiary
ESP,-2.339,39.259,3000,tertiary
ESP,-2.398,38.489,1442,tertiary
ESP,-1.981,38.324,4150,tertiary
ESP,-1.902,39.265,18333,tertiary
ESP,-1.66,38.601,13281,tertiary
ESP,-1.663,39.101,3000,tertiary
ESP,-2.066,39.292,3000,tertiary
ESP,-1.582,39.331,11288,tertiary
ESP,-2.659,39.325,84960,tertiary
ESP,-2.319,38.366,3500,tertiary
ESP,-4.878,38.994,1681,secondary
ESP,-3.232,39.394,322400,tertiary
ESP,-2.047,38.446,7873,tertiary
ESP,-1.718,38.484,48555,tertiary
ESP,-1.984,39.119,4443,secondary
ESP,-4.629,39.737,5051,tertiary
ESP,-4.656,39.67,5667,tertiary
ESP,-2.721,39.559,4520,tertiary
ESP,-1.331,38.784,7000,tertiary
ESP,-2.867,39.482,8060,tertiary
ESP,-2.974,39.506,3639,secondary
ESP,-1.788,39.605,3860,tertiary
ESP,-2.983,40.025,52800,secondary
ESP,-2.945,39.706,4264,tertiary
ESP,-1.949,39.437,4364,secondary
ESP,-3.255,40.548,65167,tertiary
ESP,-3.219,40.61,22000,tertiary
ESP,-3.191,40.623,91600,tertiary
ESP,-3.138,40.826,3180,secondary
ESP,-1.925,40.854,9800,tertiary
ESP,-2.919,40.41,2538,secondary
ESP,-2.736,40.496,1784,secondary
ESP,-2.66,41.061,8863,secondary
ESP,-3.167,40.738,2500,secondary
ESP,-3.459,39.426,4674,secondary
ESP,-1.745,39.435,20800,tertiary
ESP,-1.457,38.687,5600,tertiary
ESP,-1.467,38.951,2700,tertiary
ESP,-4.616,39.098,3005,tertiary
ESP,-2.219,40.013,5000,tertiary
ESP,-4.294,39.658,6188,tertiary
ESP,-4.463,39.65,9711,tertiary
ESP,-4.39,39.711,2500,tertiary
ESP,-4.805,38.776,2600,tertiary
ESP,-4.881,38.749,17900,tertiary
ESP,-3.692,38.941,43858,tertiary
ESP,-4.182,38.729,12508,secondary
ESP,-3.085,39.138,13759,secondary
ESP,-3.831,39.047,12000,tertiary
ESP,-4.009,38.967,170000,tertiary
ESP,-3.621,39.104,29548,tertiary
ESP,-3.766,38.788,2880,tertiary
ESP,-3.331,39.388,16667,tertiary
ESP,-3.857,39.158,36450,tertiary
ESP,-3.399,39.006,73200,tertiary
ESP,-2.884,38.701,6142,tertiary
ESP,-3.596,38.782,6048,tertiary
ESP,-3.471,39.319,3326,tertiary
ESP,-4.058,38.661,100000,secondary
ESP,-3.243,38.871,2106,secondary
ESP,-2.84,39.29,28700,tertiary
ESP,-3.267,38.942,28560,tertiary
ESP,-3.012,39.179,40627,tertiary
ESP,-2.885,38.767,2744,secondary
ESP,-3.042,38.579,8196,tertiary
ESP,-3.026,38.746,8266,secondary
ESP,-3.611,39.205,19600,tertiary
ESP,-3.45,39.238,4424,tertiary
ESP,-3.547,38.542,5016,tertiary
ESP,-2.493,39.504,2475,tertiary
ESP,-2.05,39.394,6027,secondary
ESP,-2.164,40.067,107000,tertiary
ESP,-2.784,39.491,2253,secondary
ESP,-2.776,39.387,3437,tertiary
ESP,-1.915,39.543,10000,secondary
ESP,-2.696,39.426,9405,tertiary
ESP,-1.928,39.329,9513,secondary
ESP,-2.438,39.394,9000,secondary
ESP,-3.589,39.465,14278,secondary
ESP,-4.194,40.065,17160,tertiary
ESP,-4.428,40.151,3069,secondary
ESP,-3.85,40.067,43400,tertiary
ESP,-3.307,39.713,3600,tertiary
ESP,-3.859,39.562,10413,secondary
ESP,-3.522,39.459,25000,secondary
ESP,-4.033,39.705,1973,secondary
ESP,-3.054,39.518,5839,secondary
ESP,-3.766,39.709,24083,tertiary
ESP,-5.085,40.054,8325,tertiary
ESP,-3.541,39.971,15770,tertiary
ESP,-3.856,39.65,6660,secondary
ESP,-4.376,39.848,26970,tertiary
ESP,-4.142,39.7,2000,secondary
ESP,-3.052,39.583,24484,secondary
ESP,-4.33,39.55,4867,tertiary
ESP,-3.192,39.996,11638,tertiary
ESP,-3.949,39.878,127500,tertiary
ESP,-3.955,39.684,10805,secondary
ESP,-4.875,39.919,174000,secondary
ESP,-3.534,39.693,4150,secondary
ESP,-4.066,39.879,71333,secondary
ESP,-4.233,39.971,27560,secondary
ESP,-4.988,39.977,6130,secondary
ESP,-3.323,39.617,14000,tertiary
ESP,-3.334,39.412,6824,secondary
ESP,-4.26,39.948,2213,secondary
ESP,-4.234,40.073,3402,tertiary
ESP,-4.248,40.115,2905,tertiary
ESP,-3.456,38.771,81140,tertiary
ESP,-2.845,40.306,1052,secondary
ESP,-4.375,40.218,3552,tertiary
ESP,-3.244,40.585,9184,secondary
ESP,-3.29,38.552,4466,secondary
ESP,-4.19,39.669,1650,secondary
ESP,-3.12,40.341,4500,secondary
ESP,-4.232,40.182,3839,tertiary
ESP,-4.715,40.013,2667,secondary
ESP,-3.914,39.115,4000,tertiary
ESP,-2.139,40.156,2753,secondary
ESP,-3.476,38.651,10000,tertiary
ESP,-2.243,38.461,2100,tertiary
ESP,-1.499,38.609,2360,secondary
ESP,-2.798,38.616,7853,tertiary
ESP,-4.299,38.406,2284,tertiary
ESP,-3.379,38.649,5505,secondary
ESP,-2.692,38.686,5540,tertiary
ESP,-2.978,40.251,4400,tertiary
ESP,-4.379,38.868,1618,tertiary
ESP,-4.003,39.811,7200,secondary
ESP,-3.432,39.995,7318,tertiary
ESP,-4.693,40.131,3680,tertiary
ESP,-3.451,39.698,2188,secondary
ESP,-3.805,40.1,26000,tertiary
ESP,-3.376,40.003,6500,tertiary
ESP,-3.332,39.897,4000,tertiary
ESP,-3.802,38.741,7950,tertiary
ESP,-1.902,39.488,1644,tertiary
ESP,-3.264,40.6,1000,tertiary
ESP,-3.254,41.001,500,secondary
ESP,-4.018,39.82,9000,secondary
ESP,-4.492,40.157,2114,secondary
ESP,-4.188,39.026,5600,tertiary
ESP,-2.918,39.953,2117,tertiary
ESP,-1.221,38.962,3500,tertiary
ESP,-1.757,38.929,6000,tertiary
ESP,-4.17,39.164,5085,secondary
ESP,-3.899,40.027,3145,secondary
ESP,-4.857,38.996,1681,secondary
ESP,-1.555,39.251,4386,tertiary
ESP,-4.176,39.801,13000,tertiary
ESP,-4.026,40.097,2760,tertiary
ESP,-3.872,39.772,5000,tertiary
ESP,-4.073,39.992,4939,tertiary
ESP,-4.0,40.186,5142,tertiary
ESP,-3.934,39.726,3000,tertiary
ESP,-4.189,39.938,5522,tertiary
ESP,-3.943,39.826,8000,tertiary
ESP,-4.161,39.749,3000,tertiary
ESP,-4.284,40.058,3360,tertiary
ESP,-4.325,40.096,3360,tertiary
ESP,-4.074,40.197,14486,tertiary
ESP,-4.092,40.154,6081,tertiary
ESP,-4.111,39.972,5142,tertiary
ESP,-3.314,39.481,5417,tertiary
ESP,-3.69,39.422,8169,secondary
ESP,-3.236,39.614,5500,secondary
ESP,-1.777,38.469,2394,secondary
ESP,-2.334,38.945,2484,tertiary
ESP,-1.723,39.204,3510,secondary
ESP,-1.564,38.83,2145,secondary
ESP,-4.083,38.993,3338,tertiary
ESP,-4.681,39.913,5397,secondary
ESP,-1.42,39.197,1386,tertiary
ESP,-2.514,38.671,2500,tertiary
ESP,-2.167,39.011,4615,tertiary
ESP,-1.654,39.303,2662,tertiary
ESP,-4.097,38.728,7500,secondary
ESP,-4.035,39.31,2325,secondary
ESP,-3.774,39.231,7787,secondary
ESP,-3.051,40.566,2763,secondary
ESP,-2.927,40.19,1152,secondary
ESP,-2.927,40.926,1492,secondary
ESP,-2.596,40.7,2215,secondary
ESP,-4.869,39.797,2505,secondary
ESP,-3.764,39.991,5175,secondary
ESP,-4.953,39.769,4815,secondary
ESP,-3.739,40.072,2772,secondary
ESP,-4.583,39.941,6924,secondary
ESP,-3.194,39.73,6043,tertiary
ESP,-4.372,39.94,2506,secondary
ESP,-5.197,39.921,2219,secondary
ESP,-3.958,39.956,2182,secondary
ESP,-3.987,40.054,3249,secondary
ESP,-3.695,40.107,12097,secondary
ESP,-3.014,39.665,8731,secondary
ESP,-1.313,39.739,1500,secondary
ESP,-3.007,39.835,4500,secondary
ESP,-2.682,40.161,3660,secondary
ESP,-1.363,39.901,1375,secondary
ESP,-1.704,39.361,1919,secondary
ESP,-1.598,39.525,3738,secondary
ESP,-2.572,39.362,3609,secondary
ESP,-2.203,39.411,3121,secondary
ESP,-2.631,40.779,2193,secondary
ESP,-1.833,39.318,3250,tertiary
ESP,-1.629,39.441,7380,tertiary
ESP,-4.22,40.252,4770,tertiary
ESP,-2.061,38.551,1158,tertiary
ESP,-3.063,38.905,1175,tertiary
ESP,-4.706,38.742,1000,tertiary
ESP,-3.51,39.22,1876,tertiary
ESP,-3.002,38.846,1749,secondary
ESP,-2.968,38.766,825,secondary
ESP,-4.982,38.723,1700,tertiary
ESP,-3.495,39.268,1940,tertiary
ESP,-2.816,40.066,224,secondary
ESP,-2.99,39.906,156,secondary
ESP,-2.811,39.994,300,secondary
ESP,-2.862,40.346,1361,secondary
ESP,-4.448,40.181,600,secondary
ESP,-4.383,40.063,1920,secondary
ESP,-4.608,40.117,780,secondary
ESP,-4.593,40.173,1320,tertiary
ESP,-3.665,39.73,1845,secondary
ESP,-3.141,38.751,1164,secondary
ESP,-3.078,38.676,1630,tertiary
ESP,-2.125,38.893,4615,secondary
ESP,-2.153,38.833,2484,secondary
ESP,-2.102,38.816,749,secondary
ESP,-2.671,39.88,5000,secondary
ESP,-2.738,40.037,2613,secondary
ESP,-4.064,40.214,53667,tertiary
ESP,-3.845,39.997,60000,tertiary
ESP,-4.875,40.003,6970,secondary
ESP,-4.738,40.06,2370,secondary
ESP,-4.072,38.581,2460,secondary
ESP,-2.127,38.895,0,secondary
ESP,-2.203,38.584,1215,tertiary
ESP,-2.894,38.978,8628,tertiary
ESP,-5.721,40.107,2800,secondary
ESP,-6.845,40.217,3200,secondary
ESP,-6.316,39.974,2500,secondary
ESP,-6.265,39.976,3500,secondary
ESP,-5.773,40.114,2600,secondary
ESP,-6.545,39.713,4100,secondary
ESP,-6.602,40.23,3100,secondary
ESP,-5.311,39.441,10500,secondary
ESP,-6.407,40.095,3000,secondary
ESP,-5.878,40.276,7000,secondary
ESP,-6.708,40.169,5700,secondary
ESP,-5.756,40.061,12000,secondary
ESP,-5.653,40.098,9400,tertiary
ESP,-5.757,40.217,2200,tertiary
ESP,-5.504,39.337,6500,secondary
ESP,-5.366,40.148,5200,secondary
ESP,-5.753,39.427,8000,secondary
ESP,-6.098,40.038,46800,tertiary
ESP,-6.303,39.922,2900,secondary
ESP,-6.806,40.209,2200,secondary
ESP,-7.241,39.607,3300,secondary
ESP,-6.123,39.83,3500,secondary
ESP,-6.26,39.447,2900,secondary
ESP,-6.282,39.719,2000,secondary
ESP,-5.624,39.968,15000,tertiary
ESP,-5.458,39.995,3300,secondary
ESP,-5.694,40.251,2200,secondary
ESP,-5.742,39.569,2500,secondary
ESP,-6.538,40.228,5700,secondary
ESP,-6.466,39.898,5200,secondary
ESP,-6.172,39.347,2700,secondary
ESP,-6.247,39.384,2800,secondary
ESP,-5.892,39.449,16000,tertiary
ESP,-6.12,39.276,2600,secondary
ESP,-7.238,39.425,10700,secondary
ESP,-5.491,40.123,3300,secondary
ESP,-6.878,40.225,6000,secondary
ESP,-6.437,40.206,4900,secondary
ESP,-6.404,40.202,6200,secondary
ESP,-6.781,38.883,8400,secondary
ESP,-6.545,38.896,24400,tertiary
ESP,-6.393,38.801,3000,secondary
ESP,-6.274,38.952,3200,secondary
ESP,-6.154,38.364,5900,secondary
ESP,-6.016,38.399,2000,secondary
ESP,-6.474,38.268,4200,secondary
ESP,-6.99,38.685,7200,secondary
ESP,-5.797,38.704,5300,secondary
ESP,-6.312,38.547,65000,secondary
ESP,-6.501,38.622,3200,secondary
ESP,-5.891,38.993,62000,secondary
ESP,-7.167,38.376,7100,secondary
ESP,-6.848,39.133,4600,secondary
ESP,-6.436,38.426,25500,secondary
ESP,-6.951,38.33,6200,secondary
ESP,-5.892,39.134,21500,tertiary
ESP,-6.199,40.27,3100,secondary
ESP,-6.206,39.637,2200,secondary
ESP,-6.149,39.228,8400,secondary
ESP,-6.339,40.081,8000,tertiary
ESP,-6.683,40.048,14100,secondary
ESP,-5.852,40.166,3500,secondary
ESP,-5.546,39.906,25000,secondary
ESP,-6.647,39.626,2800,secondary
ESP,-6.247,40.407,3400,secondary
ESP,-5.45,39.874,4700,tertiary
ESP,-6.504,38.648,6100,secondary
ESP,-5.853,38.258,2200,secondary
ESP,-6.266,38.796,4300,secondary
ESP,-6.815,38.725,2200,secondary
ESP,-7.016,39.238,11900,tertiary
ESP,-7.069,38.517,2462,secondary
ESP,-6.476,38.708,35435,secondary
ESP,-6.467,38.86,4200,secondary
ESP,-5.665,38.252,17500,tertiary
ESP,-7.016,38.86,160000,secondary
ESP,-6.768,38.905,8000,secondary
ESP,-6.707,38.886,3500,tertiary
ESP,-6.862,38.907,9100,secondary
ESP,-6.877,38.517,7500,secondary
ESP,-6.672,40.159,2400,secondary
ESP,-6.173,40.326,3200,secondary
ESP,-6.329,40.299,3100,secondary
ESP,-5.845,40.118,2500,secondary
ESP,2.8,41.757,0,secondary
ESP,0.633,40.731,2232,secondary
ESP,-5.606,38.32,10000,secondary
ESP,-6.149,38.852,14500,tertiary
ESP,-5.05,39.181,13800,secondary
ESP,-6.987,38.45,3300,secondary
ESP,-6.69,38.142,7700,secondary
ESP,-6.082,38.549,6400,secondary
ESP,-6.412,39.579,9000,secondary
ESP,-5.689,39.911,8500,tertiary
ESP,-6.773,39.823,5000,secondary
ESP,-6.791,40.115,4200,secondary
ESP,-6.546,39.972,16700,secondary
ESP,-6.028,39.258,2200,secondary
ESP,-6.859,39.877,3200,secondary
ESP,-5.675,38.685,12900,tertiary
ESP,-6.22,38.832,8400,secondary
ESP,-6.887,39.722,4600,secondary
ESP,-6.229,39.182,5400,secondary
ESP,-5.697,40.13,5200,secondary
ESP,-6.69,39.421,5700,secondary
ESP,-5.675,39.815,2300,secondary
ESP,-6.039,39.18,4700,secondary
ESP,-6.593,39.473,11800,secondary
ESP,-6.795,39.596,5700,tertiary
ESP,-5.811,40.191,4000,secondary
ESP,-6.337,39.502,125800,secondary
ESP,-6.287,40.319,3200,secondary
ESP,-5.384,39.381,3500,secondary
ESP,-6.391,39.793,5500,secondary
ESP,-6.508,39.434,7900,secondary
ESP,-6.037,39.968,8000,secondary
ESP,-6.32,38.235,11900,tertiary
ESP,-6.446,38.55,9700,secondary
ESP,-6.537,38.069,6600,secondary
ESP,-4.998,39.051,2000,secondary
ESP,-5.816,38.288,5000,secondary
ESP,-6.208,38.301,4800,secondary
ESP,-6.601,38.371,7100,tertiary
ESP,-5.2,38.733,16500,secondary
ESP,-6.394,38.906,7200,secondary
ESP,-5.658,38.878,9200,secondary
ESP,-5.828,38.512,3200,secondary
ESP,-5.567,38.736,14500,tertiary
ESP,-7.171,39.207,5300,secondary
ESP,-5.67,38.922,5800,secondary
ESP,-7.281,38.514,2000,secondary
ESP,-6.557,38.516,5800,secondary
ESP,-6.647,38.149,11200,secondary
ESP,-6.777,38.297,22100,tertiary
ESP,-6.61,38.863,4000,secondary
ESP,-6.054,38.463,2500,secondary
ESP,-6.0,38.259,13800,tertiary
ESP,-5.848,38.369,2700,secondary
ESP,-5.956,38.965,7800,secondary
ESP,-6.392,38.933,85000,tertiary
ESP,-6.274,38.952,3600,secondary
ESP,-6.281,38.097,8800,secondary
ESP,-5.446,38.592,7200,secondary
ESP,-5.468,39.092,7100,secondary
ESP,-6.93,38.266,14500,tertiary
ESP,-6.149,38.852,3700,secondary
ESP,-7.157,38.688,20000,tertiary
ESP,-5.533,39.007,8100,secondary
ESP,-6.647,38.869,26000,secondary
ESP,-6.626,39.178,4200,secondary
ESP,-5.693,38.753,11700,secondary
ESP,-6.236,38.553,6000,secondary
ESP,-6.785,38.511,3500,secondary
ESP,-6.665,38.5,5000,tertiary
ESP,-6.011,39.014,8600,secondary
ESP,-6.622,38.631,5200,secondary
ESP,-6.394,38.461,13700,secondary
ESP,-7.128,39.378,14500,secondary
ESP,-5.062,38.985,7100,secondary
ESP,-6.528,38.736,4100,secondary
ESP,-5.254,39.052,10100,tertiary
ESP,2.833,42.086,41207,tertiary
ESP,0.303,41.091,2311,tertiary
ESP,2.543,42.205,4598,tertiary
ESP,1.906,41.334,3981,tertiary
ESP,3.195,41.96,1539,secondary
ESP,0.783,41.6,1529,secondary
ESP,0.998,41.627,6786,secondary
ESP,1.568,41.242,1502,secondary
ESP,1.769,42.374,1077,secondary
ESP,0.811,41.672,899,secondary
ESP,1.858,42.084,14474,secondary
ESP,2.714,42.202,1599,tertiary
ESP,2.761,41.971,2592,tertiary
ESP,2.259,41.402,1951826,secondary
ESP,2.218,41.67,4979,secondary
ESP,0.658,41.087,6945,tertiary
ESP,0.857,42.7,1749,tertiary
ESP,1.89,41.893,3901,secondary
ESP,1.305,42.066,2335,secondary
ESP,2.492,42.204,67527,tertiary
ESP,3.147,41.879,61551,tertiary
ESP,3.13,42.301,1806,secondary
ESP,3.164,41.994,4233,tertiary
