ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
SSD,South Sudan,rural,Sanitation,2022,6.18162,533980.9489,Limited service
SSD,South Sudan,urban,Sanitation,2022,18.80768,427866.86184,Limited service
SSD,South Sudan,total,Drinking water,2022,37.27522,4067905.80947,Limited service
SSD,South Sudan,rural,Drinking water,2022,42.16438,3642246.06189,Limited service
SSD,South Sudan,urban,Drinking water,2022,18.71066,425659.73351,Limited service
SSD,South Sudan,total,Sanitation,2022,59.70506,6515711.39892,Open defecation
SSD,South Sudan,rural,Sanitation,2022,73.30605,6332327.92148,Open defecation
SSD,South Sudan,urban,Sanitation,2022,8.06096,183383.44123,Open defecation
SSD,South Sudan,total,Drinking water,2022,8.01901,875127.52895,Surface water
SSD,South Sudan,rural,Drinking water,2022,10.13089,875127.52341,Surface water
SSD,South Sudan,urban,Drinking water,2022,0,0,Surface water
SSD,South Sudan,total,Sanitation,2022,15.42611,1683476.73789,Unimproved
SSD,South Sudan,rural,Sanitation,2022,11.23488,970492.28176,Unimproved
SSD,South Sudan,urban,Sanitation,2022,31.34056,712984.77168,Unimproved
SSD,South Sudan,total,Drinking water,2022,13.51918,1475370.23824,Unimproved
SSD,South Sudan,rural,Drinking water,2022,14.1111,1218945.55486,Unimproved
SSD,South Sudan,urban,Drinking water,2022,11.27163,256424.98772,Unimproved
STP,Sao Tome and Principe,total,Hygiene,2022,58.05791,132012.07213,Basic service
STP,Sao Tome and Principe,rural,Hygiene,2022,43.10648,23763.86391,Basic service
STP,Sao Tome and Principe,urban,Hygiene,2022,62.84303,108248.20571,Basic service
STP,Sao Tome and Principe,total,Sanitation,2022,13.83916,31467.47976,Basic service
STP,Sao Tome and Principe,rural,Sanitation,2022,7.83963,4321.85543,Basic service
STP,Sao Tome and Principe,urban,Sanitation,2022,15.75928,27145.623,Basic service
STP,Sao Tome and Principe,total,Drinking water,2022,41.04042,93317.71688,Basic service
STP,Sao Tome and Principe,rural,Drinking water,2022,47.31522,26084.06737,Basic service
STP,Sao Tome and Principe,urban,Drinking water,2022,39.03221,67233.64875,Basic service
STP,Sao Tome and Principe,total,Hygiene,2022,17.07643,38828.37859,Limited service
STP,Sao Tome and Principe,rural,Hygiene,2022,21.16468,11667.72612,Limited service
STP,Sao Tome and Principe,urban,Hygiene,2022,15.768,27160.65188,Limited service
STP,Sao Tome and Principe,total,Sanitation,2022,5.6714,12895.63458,Limited service
STP,Sao Tome and Principe,rural,Sanitation,2022,3.92502,2163.79687,Limited service
STP,Sao Tome and Principe,urban,Sanitation,2022,6.23032,10731.83745,Limited service
STP,Sao Tome and Principe,total,Drinking water,2022,20.32335,46211.22538,Limited service
STP,Sao Tome and Principe,rural,Drinking water,2022,19.24464,10609.23715,Limited service
STP,Sao Tome and Principe,urban,Drinking water,2022,20.66858,35601.98742,Limited service
STP,Sao Tome and Principe,total,Hygiene,2022,24.86567,56539.55007,No handwashing facility
STP,Sao Tome and Principe,rural,Hygiene,2022,35.72883,19696.69104,No handwashing facility
STP,Sao Tome and Principe,urban,Hygiene,2022,21.38897,36842.86115,No handwashing facility
STP,Sao Tome and Principe,total,Sanitation,2022,42.18801,95927.08843,Open defecation
STP,Sao Tome and Principe,rural,Sanitation,2022,53.53821,29514.69559,Open defecation
STP,Sao Tome and Principe,urban,Sanitation,2022,38.55543,66412.3914,Open defecation
STP,Sao Tome and Principe,total,Drinking water,2022,1.87087,4253.98255,Surface water
STP,Sao Tome and Principe,rural,Drinking water,2022,7.71652,4253.98258,Surface water
STP,Sao Tome and Principe,urban,Drinking water,2022,0,0,Surface water
STP,Sao Tome and Principe,total,Sanitation,2022,34.00349,77317.13255,Safely managed service
STP,Sao Tome and Principe,rural,Sanitation,2022,31.46908,17348.3636,Safely managed service
STP,Sao Tome and Principe,urban,Sanitation,2022,34.81461,59968.76759,Safely managed service
STP,Sao Tome and Principe,total,Drinking water,2022,36.30069,82540.51306,Safely managed service
STP,Sao Tome and Principe,rural,Drinking water,2022,23.80707,13124.42866,Safely managed service
STP,Sao Tome and Principe,urban,Drinking water,2022,40.29921,69416.08278,Safely managed service
STP,Sao Tome and Principe,total,Sanitation,2022,4.29794,9772.66573,Unimproved
STP,Sao Tome and Principe,rural,Sanitation,2022,3.22805,1779.56954,Unimproved
STP,Sao Tome and Principe,urban,Sanitation,2022,4.64036,7993.10089,Unimproved
STP,Sao Tome and Principe,total,Drinking water,2022,0.46467,1056.5613,Unimproved
STP,Sao Tome and Principe,rural,Drinking water,2022,1.91656,1056.56619,Unimproved
STP,Sao Tome and Principe,urban,Drinking water,2022,0,0,Unimproved
SUR,Suriname,total,Hygiene,2022,72.11623,445707.16548,Basic service
SUR,Suriname,rural,Hygiene,2022,66.83833,139181.59533,Basic service
SUR,Suriname,urban,Hygiene,2022,74.79813,306525.57171,Basic service
SUR,Suriname,total,Sanitation,2022,64.81268,400568.30667,Basic service
SUR,Suriname,rural,Sanitation,2022,48.41517,100817.90765,Basic service
SUR,Suriname,urban,Sanitation,2022,73.14485,299750.38902,Basic service
SUR,Suriname,total,Drinking water,2022,42.19686,260793.48138,Basic service
SUR,Suriname,rural,Drinking water,2022,55.76745,116128.01544,Basic service
SUR,Suriname,urban,Drinking water,2022,35.30115,144665.4629,Basic service
SUR,Suriname,total,Hygiene,2022,16.80707,103874.43396,Limited service
SUR,Suriname,rural,Hygiene,2022,24.85836,51764.09817,Limited service
SUR,Suriname,urban,Hygiene,2022,12.71592,52110.33523,Limited service
SUR,Suriname,total,Sanitation,2022,6.0806,37580.52964,Limited service
SUR,Suriname,rural,Sanitation,2022,8.84899,18426.80936,Limited service
SUR,Suriname,urban,Sanitation,2022,4.67388,19153.7201,Limited service
SUR,Suriname,total,Drinking water,2022,1.06597,6588.14413,Limited service
SUR,Suriname,rural,Drinking water,2022,1.6003,3332.39529,Limited service
SUR,Suriname,urban,Drinking water,2022,0.79447,3255.74881,Limited service
SUR,Suriname,total,Hygiene,2022,11.07669,68458.40262,No handwashing facility
SUR,Suriname,rural,Hygiene,2022,8.30331,17290.50598,No handwashing facility
SUR,Suriname,urban,Hygiene,2022,12.48595,51167.90465,No handwashing facility
SUR,Suriname,total,Sanitation,2022,1.21472,7507.45419,Open defecation
SUR,Suriname,rural,Sanitation,2022,3.24685,6761.11658,Open defecation
SUR,Suriname,urban,Sanitation,2022,0.18212,746.33744,Open defecation
SUR,Suriname,total,Drinking water,2022,0.56367,3483.71444,Surface water
SUR,Suriname,rural,Drinking water,2022,1.66549,3468.1525,Surface water
SUR,Suriname,urban,Drinking water,2022,0.0038,15.56183,Surface water
SUR,Suriname,total,Sanitation,2022,25.15966,155496.75814,Safely managed service
SUR,Suriname,rural,Sanitation,2022,33.94891,70693.92112,Safely managed service
SUR,Suriname,urban,Sanitation,2022,20.69352,84802.83652,Safely managed service
SUR,Suriname,total,Drinking water,2022,55.79615,344842.53797,Safely managed service
SUR,Suriname,rural,Drinking water,2022,40.80697,84974.87437,Safely managed service
SUR,Suriname,urban,Drinking water,2022,63.4127,259867.6659,Safely managed service
SUR,Suriname,total,Sanitation,2022,2.73234,16886.95345,Unimproved
SUR,Suriname,rural,Sanitation,2022,5.54008,11536.44762,Unimproved
SUR,Suriname,urban,Sanitation,2022,1.30563,5350.51413,Unimproved
SUR,Suriname,total,Drinking water,2022,0.37734,2332.12181,Unimproved
SUR,Suriname,rural,Drinking water,2022,0.1598,332.76518,Unimproved
SUR,Suriname,urban,Drinking water,2022,0.48788,1999.3652,Unimproved
SVK,Slovakia,rural,Drinking water,2022,100,2601124,At least basic
SVK,Slovakia,urban,Drinking water,2022,99.60509,3030314.66214,At least basic
SVK,Slovakia,total,Sanitation,2022,15.04296,848942.33301,Basic service
SVK,Slovakia,rural,Sanitation,2022,20.6919,538222.08277,Basic service
SVK,Slovakia,urban,Sanitation,2022,10.21324,310720.29429,Basic service
SVK,Slovakia,total,Drinking water,2022,0.60238,33994.93001,Basic service
SVK,Slovakia,total,Sanitation,2022,2.41758,136435.02734,Limited service
SVK,Slovakia,rural,Sanitation,2022,3.79311,98663.43411,Limited service
SVK,Slovakia,urban,Sanitation,2022,1.24154,37771.59411,Limited service
SVK,Slovakia,total,Drinking water,2022,0.21289,12014.33729,Limited service
SVK,Slovakia,rural,Drinking water,2022,0,0,Limited service
SVK,Slovakia,urban,Drinking water,2022,0.39491,12014.33786,Limited service
SVK,Slovakia,total,Sanitation,2022,0,0,Open defecation
SVK,Slovakia,rural,Sanitation,2022,0,0,Open defecation
SVK,Slovakia,urban,Sanitation,2022,0,0,Open defecation
SVK,Slovakia,total,Drinking water,2022,0,0,Surface water
SVK,Slovakia,rural,Drinking water,2022,0,0,Surface water
SVK,Slovakia,urban,Drinking water,2022,0,0,Surface water
SVK,Slovakia,total,Sanitation,2022,82.4934,4655476.32195,Safely managed service
SVK,Slovakia,rural,Sanitation,2022,75.49228,1963647.80554,Safely managed service
SVK,Slovakia,urban,Sanitation,2022,88.47921,2691828.62488,Safely managed service
SVK,Slovakia,total,Drinking water,2022,99.18473,5597443.61417,Safely managed service
SVK,Slovakia,total,Sanitation,2022,0.04606,2599.29874,Unimproved
SVK,Slovakia,rural,Sanitation,2022,0.02271,590.6903,Unimproved
SVK,Slovakia,urban,Sanitation,2022,0.06602,2008.48939,Unimproved
SVK,Slovakia,total,Drinking water,2022,0,0.11914,Unimproved
SVK,Slovakia,rural,Drinking water,2022,0,0,Unimproved
SVK,Slovakia,urban,Drinking water,2022,0,0,Unimproved
SVN,Slovenia,total,Sanitation,2022,14.26972,302495.7038,Basic service
SVN,Slovenia,total,Drinking water,2022,1.22568,25982.48359,Basic service
SVN,Slovenia,total,Sanitation,2022,0.88115,18679.00416,Limited service
SVN,Slovenia,total,Drinking water,2022,0,0,Limited service
SVN,Slovenia,total,Sanitation,2022,0,0,Open defecation
SVN,Slovenia,total,Drinking water,2022,0,0,Surface water
SVN,Slovenia,total,Sanitation,2022,84.04144,1781547.47114,Safely managed service
SVN,Slovenia,total,Drinking water,2022,98.27432,2083262.29534,Safely managed service
SVN,Slovenia,total,Sanitation,2022,0.80769,17121.81692,Unimproved
SVN,Slovenia,total,Drinking water,2022,0.5,10599.22,Unimproved
SWE,Sweden,rural,Drinking water,2022,99.58765,1209012.83696,At least basic
SWE,Sweden,urban,Drinking water,2022,99.75855,9312787.67005,At least basic
SWE,Sweden,total,Sanitation,2022,3.30483,348637.71563,Basic service
SWE,Sweden,rural,Sanitation,2022,7.35249,89260.56549,Basic service
SWE,Sweden,urban,Sanitation,2022,2.77845,259377.15487,Basic service
SWE,Sweden,total,Drinking water,2022,0,0,Basic service
SWE,Sweden,total,Sanitation,2022,0.70091,73941.27958,Limited service
SWE,Sweden,rural,Sanitation,2022,0.34827,4228.05099,Limited service
SWE,Sweden,urban,Sanitation,2022,0.74677,69713.228,Limited service
SWE,Sweden,total,Drinking water,2022,0,0,Limited service
SWE,Sweden,rural,Drinking water,2022,0,0,Limited service
SWE,Sweden,urban,Drinking water,2022,0,0,Limited service
SWE,Sweden,total,Sanitation,2022,0,0,Open defecation
SWE,Sweden,rural,Sanitation,2022,0,0,Open defecation
SWE,Sweden,urban,Sanitation,2022,0,0,Open defecation
SWE,Sweden,total,Drinking water,2022,0,0,Surface water
SWE,Sweden,rural,Drinking water,2022,0,0,Surface water
SWE,Sweden,urban,Drinking water,2022,0,0,Surface water
SWE,Sweden,total,Sanitation,2022,95.55599,10080532.65373,Safely managed service
SWE,Sweden,rural,Sanitation,2022,91.80466,1114525.95342,Safely managed service
SWE,Sweden,urban,Sanitation,2022,96.04383,8966006.67314,Safely managed service
SWE,Sweden,total,Drinking water,2022,99.73888,10521800.53095,Safely managed service
SWE,Sweden,total,Sanitation,2022,0.43828,46235.34003,Unimproved
SWE,Sweden,rural,Sanitation,2022,0.49458,6004.33093,Unimproved
SWE,Sweden,urban,Sanitation,2022,0.43095,40230.93289,Unimproved
SWE,Sweden,total,Drinking water,2022,0.26112,27546.46905,Unimproved
SWE,Sweden,rural,Drinking water,2022,0.41235,5006.06304,Unimproved
SWE,Sweden,urban,Drinking water,2022,0.24145,22540.32995,Unimproved
SWZ,Eswatini,total,Sanitation,2022,64.42023,774118.62411,At least basic
SWZ,Eswatini,rural,Sanitation,2022,68.60014,621755.65,At least basic
SWZ,Eswatini,urban,Sanitation,2022,51.59207,152362.94572,At least basic
SWZ,Eswatini,total,Drinking water,2022,73.4672,882833.32533,At least basic
SWZ,Eswatini,rural,Drinking water,2022,65.48799,593548.82784,At least basic
SWZ,Eswatini,urban,Drinking water,2022,20.42336,60314.76139,Basic service
SWZ,Eswatini,total,Sanitation,2022,21.78999,261843.74467,Limited service
SWZ,Eswatini,rural,Sanitation,2022,15.58784,141279.98719,Limited service
SWZ,Eswatini,urban,Sanitation,2022,40.82445,120563.74863,Limited service
SWZ,Eswatini,total,Drinking water,2022,9.91129,119101.0103,Limited service
SWZ,Eswatini,rural,Drinking water,2022,12.89464,116870.2523,Limited service
SWZ,Eswatini,urban,Drinking water,2022,0.75536,2230.7534,Limited service
SWZ,Eswatini,total,Sanitation,2022,0.22684,2725.83372,Open defecation
SWZ,Eswatini,rural,Sanitation,2022,0,0,Open defecation
SWZ,Eswatini,urban,Sanitation,2022,0.923,2725.83364,Open defecation
SWZ,Eswatini,total,Drinking water,2022,9.19033,110437.48345,Surface water
SWZ,Eswatini,rural,Drinking water,2022,12.05981,109303.74862,Surface water
SWZ,Eswatini,urban,Drinking water,2022,0.3839,1133.73055,Surface water
SWZ,Eswatini,urban,Drinking water,2022,77.53211,228969.70727,Safely managed service
SWZ,Eswatini,total,Sanitation,2022,13.56294,162981.7975,Unimproved
SWZ,Eswatini,rural,Sanitation,2022,15.81203,143311.92281,Unimproved
SWZ,Eswatini,urban,Sanitation,2022,6.66048,19669.88201,Unimproved
SWZ,Eswatini,total,Drinking water,2022,7.43117,89298.18092,Unimproved
SWZ,Eswatini,rural,Drinking water,2022,9.55756,86624.73124,Unimproved
SWZ,Eswatini,urban,Drinking water,2022,0.90527,2673.45966,Unimproved
SYC,Seychelles,total,Sanitation,2022,100,107118,At least basic
SYC,Seychelles,total,Drinking water,2022,96.41884,103281.93684,At least basic
SYC,Seychelles,total,Sanitation,2022,0,0,Limited service
SYC,Seychelles,total,Drinking water,2022,0,0,Limited service
SYC,Seychelles,total,Sanitation,2022,0,0,Open defecation
SYC,Seychelles,total,Sanitation,2022,0,0,Unimproved
SYC,Seychelles,total,Drinking water,2022,3.58116,3836.06316,Unimproved
SYR,Syrian Arab Republic,total,Sanitation,2022,94.98033,21014633.43279,At least basic
SYR,Syrian Arab Republic,rural,Sanitation,2022,93.58364,8951243.49195,At least basic
SYR,Syrian Arab Republic,urban,Sanitation,2022,96.04393,12063389.91391,At least basic
SYR,Syrian Arab Republic,total,Drinking water,2022,94.07793,20814976.92663,At least basic
SYR,Syrian Arab Republic,rural,Drinking water,2022,92.08274,8807683.25112,At least basic
SYR,Syrian Arab Republic,urban,Drinking water,2022,95.59732,12007293.64679,At least basic
SYR,Syrian Arab Republic,total,Hygiene,2022,84.41615,18677283.58157,Basic service
SYR,Syrian Arab Republic,rural,Hygiene,2022,80.59396,7708784.96787,Basic service
SYR,Syrian Arab Republic,urban,Hygiene,2022,87.32684,10968498.58114,Basic service
SYR,Syrian Arab Republic,total,Hygiene,2022,10.56908,2338435.54973,Limited service
SYR,Syrian Arab Republic,rural,Hygiene,2022,12.47319,1193055.93231,Limited service
SYR,Syrian Arab Republic,urban,Hygiene,2022,9.11906,1145379.62131,Limited service
SYR,Syrian Arab Republic,total,Sanitation,2022,4.58894,1015313.44662,Limited service
SYR,Syrian Arab Republic,rural,Sanitation,2022,5.67839,543136.44702,Limited service
SYR,Syrian Arab Republic,urban,Sanitation,2022,3.75929,472177.00217,Limited service
SYR,Syrian Arab Republic,total,Drinking water,2022,5.8309,1290102.11327,Limited service
SYR,Syrian Arab Republic,rural,Drinking water,2022,7.91726,757282.74888,Limited service
SYR,Syrian Arab Republic,urban,Drinking water,2022,4.2421,532819.36999,Limited service
SYR,Syrian Arab Republic,total,Hygiene,2022,5.01477,1109529.82862,No handwashing facility
SYR,Syrian Arab Republic,rural,Hygiene,2022,6.93285,663125.09911,No handwashing facility
SYR,Syrian Arab Republic,urban,Hygiene,2022,3.5541,446404.78313,No handwashing facility
SYR,Syrian Arab Republic,urban,Sanitation,2022,0.05267,6615.44958,Open defecation
SYR,Syrian Arab Republic,total,Drinking water,2022,0.00231,510.00927,Surface water
SYR,Syrian Arab Republic,rural,Drinking water,2022,0,0,Surface water
SYR,Syrian Arab Republic,urban,Drinking water,2022,0.00406,510.00926,Surface water
SYR,Syrian Arab Republic,total,Sanitation,2022,0.43074,95302.12059,Unimproved
SYR,Syrian Arab Republic,rural,Sanitation,2022,0.73796,70586.06104,Unimproved
SYR,Syrian Arab Republic,urban,Sanitation,2022,0.14411,18100.63434,Unimproved
SYR,Syrian Arab Republic,total,Drinking water,2022,0.08886,19659.95083,Unimproved
SYR,Syrian Arab Republic,rural,Drinking water,2022,0,0,Unimproved
SYR,Syrian Arab Republic,urban,Drinking water,2022,0.15652,19659.97395,Unimproved
TCA,Turks and Caicos Islands,total,Hygiene,2022,94.9767,43407.20342,Basic service
TCA,Turks and Caicos Islands,rural,Hygiene,2022,88.7774,2415.36703,Basic service
TCA,Turks and Caicos Islands,urban,Hygiene,2022,95.36911,40991.83744,Basic service
TCA,Turks and Caicos Islands,total,Sanitation,2022,59.19387,27053.37291,Basic service
TCA,Turks and Caicos Islands,rural,Sanitation,2022,47.72054,1298.33279,Basic service
TCA,Turks and Caicos Islands,urban,Sanitation,2022,59.92011,25755.04152,Basic service
TCA,Turks and Caicos Islands,total,Drinking water,2022,51.71846,23636.88956,Basic service
TCA,Turks and Caicos Islands,rural,Drinking water,2022,36.13655,983.16739,Basic service
TCA,Turks and Caicos Islands,urban,Drinking water,2022,52.70477,22653.72251,Basic service
TCA,Turks and Caicos Islands,total,Hygiene,2022,4.52215,2066.75815,Limited service
TCA,Turks and Caicos Islands,rural,Hygiene,2022,4.77257,129.84742,Limited service
TCA,Turks and Caicos Islands,urban,Hygiene,2022,4.5063,1936.91078,Limited service
TCA,Turks and Caicos Islands,total,Sanitation,2022,5.55914,2540.69366,Limited service
TCA,Turks and Caicos Islands,rural,Sanitation,2022,6.1138,166.33821,Limited service
TCA,Turks and Caicos Islands,urban,Sanitation,2022,5.52403,2374.35551,Limited service
TCA,Turks and Caicos Islands,total,Drinking water,2022,0.98285,449.19231,Limited service
TCA,Turks and Caicos Islands,rural,Drinking water,2022,5.11687,139.2148,Limited service
TCA,Turks and Caicos Islands,urban,Drinking water,2022,0.72117,309.97751,Limited service
TCA,Turks and Caicos Islands,total,Hygiene,2022,0.50115,229.03844,No handwashing facility
TCA,Turks and Caicos Islands,rural,Hygiene,2022,6.45003,175.48595,No handwashing facility
