scenario,year,alpha3,bucketLatrine_urb,compostingToilet_urb,flushOpen_urb,flushPit_urb,flushSeptic_urb,flushSewer_urb,flushUnknown_urb,hangingToilet_urb,openDefecation_urb,other_urb,pitNoSlab_urb,pitSlab_urb,containerBased_urb,onsiteDumpedland_urb,emptyFrequency_urb,pitAdditive_urb,urine_urb,twinPits_urb,coverBury_urb,fecalSludgeTreated_urb,sewageTreated_urb,isWatertight_urb,hasLeach_urb,bucketLatrine_rur,compostingToilet_rur,flushOpen_rur,flushPit_rur,flushSeptic_rur,flushSewer_rur,flushUnknown_rur,hangingToilet_rur,openDefecation_rur,other_rur,pitNoSlab_rur,pitSlab_rur,containerBased_rur,onsiteDumpedland_rur,emptyFrequency_rur,pitAdditive_rur,urine_rur,twinPits_rur,coverBury_rur,fecalSludgeTreated_rur,sewageTreated_rur,isWatertight_rur,hasLeach_rur
SSP3,2050,LBR,0.005,0.000,0.001,0.001,0.000,0.483,0.008,0.004,0.166,0.198,0.000,0.134,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.002,0.000,0.000,0.011,0.000,0.184,0.000,0.008,0.457,0.128,0.000,0.210,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000
SSP3,2050,LBY,0.000,0.000,0.000,0.008,0.081,0.854,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.001,0.000,0.038,0.100,0.744,0.000,0.000,0.000,0.000,0.000,0.117,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.107,0.000,0.000
SSP3,2050,LCA,0.000,0.000,0.000,0.002,0.725,0.244,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.001,0.000,0.007,0.351,0.533,0.000,0.000,0.000,0.000,0.000,0.108,0.890,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000
SSP3,2050,LIE,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
SSP3,2050,LKA,0.000,0.000,0.000,0.075,0.045,0.186,0.000,0.000,0.000,0.000,0.000,0.694,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.106,0.000,0.000,0.000,0.003,0.000,0.000,0.022,0.171,0.000,0.000,0.000,0.000,0.000,0.804,0.002,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.106,0.000,0.000
SSP3,2050,LSO,0.006,0.000,0.000,0.008,0.000,0.174,0.000,0.001,0.198,0.096,0.029,0.488,0.000,0.100,3.000,0.000,0.000,0.000,0.386,0.000,0.012,0.000,0.000,0.000,0.003,0.000,0.041,0.000,0.049,0.000,0.008,0.344,0.018,0.042,0.495,0.000,0.100,3.000,0.000,0.000,0.000,0.509,0.000,0.012,0.000,0.000
SSP3,2050,LTU,0.000,0.000,0.000,0.000,0.101,0.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.055,0.055,0.911,0.055,0.055
SSP3,2050,LUX,0.000,0.000,0.000,0.000,0.019,0.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.981,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.047,0.047,0.981,0.047,0.047
SSP3,2050,LVA,0.000,0.000,0.000,0.000,0.142,0.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.897,0.000,0.000
SSP3,2050,MAC,0.001,0.000,0.002,0.033,0.031,0.742,0.033,0.001,0.004,0.003,0.005,0.145,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.008,0.087,0.070,0.438,0.047,0.001,0.038,0.009,0.001,0.297,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,MAF,0.002,0.000,0.008,0.032,0.023,0.723,0.032,0.001,0.007,0.000,0.009,0.163,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.010,0.075,0.056,0.416,0.048,0.002,0.048,0.004,0.002,0.334,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,MAR,0.000,0.000,0.000,0.001,0.213,0.780,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.100,3.000,0.000,0.000,0.000,0.012,0.005,0.215,0.005,0.005,0.000,0.000,0.000,0.005,0.371,0.611,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.215,0.000,0.000
SSP3,2050,MCO,0.000,0.000,0.000,0.007,0.071,0.867,0.000,0.000,0.000,0.002,0.001,0.052,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.881,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,MDA,0.000,0.001,0.000,0.025,0.098,0.593,0.000,0.000,0.000,0.000,0.000,0.283,0.000,0.100,3.000,0.000,0.000,0.000,0.086,0.084,0.280,0.084,0.084,0.000,0.001,0.000,0.001,0.082,0.601,0.000,0.000,0.000,0.000,0.000,0.315,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.280,0.000,0.000
SSP3,2050,MDG,0.010,0.000,0.001,0.000,0.000,0.488,0.005,0.017,0.169,0.161,0.061,0.088,0.000,0.100,3.000,0.000,0.000,0.000,0.158,0.000,0.006,0.000,0.000,0.004,0.000,0.000,0.001,0.000,0.172,0.000,0.010,0.471,0.175,0.051,0.116,0.000,0.100,3.000,0.000,0.000,0.000,0.096,0.000,0.006,0.000,0.000
SSP3,2050,MDV,0.000,0.000,0.000,0.000,0.007,0.993,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,MEX,0.000,0.000,0.000,0.000,0.152,0.847,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.100,3.000,0.000,0.000,0.000,0.019,0.014,0.379,0.014,0.014,0.000,0.000,0.000,0.000,0.124,0.875,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.379,0.000,0.000
SSP3,2050,MHL,0.029,0.000,0.000,0.000,0.153,0.754,0.000,0.000,0.056,0.006,0.000,0.002,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.506,0.144,0.000,0.000,0.321,0.024,0.001,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,MKD,0.000,0.000,0.000,0.000,0.240,0.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.794,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.123,0.011,0.794,0.011,0.011
SSP3,2050,MLI,0.016,0.000,0.000,0.000,0.090,0.346,0.001,0.008,0.107,0.013,0.113,0.306,0.000,0.100,3.000,0.000,0.000,0.000,0.062,0.000,0.007,0.000,0.000,0.004,0.001,0.000,0.000,0.000,0.132,0.003,0.007,0.277,0.039,0.069,0.468,0.000,0.100,3.000,0.000,0.000,0.000,0.229,0.000,0.007,0.000,0.000
SSP3,2050,MLT,0.000,0.000,0.000,0.000,0.013,0.987,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.987,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.987,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.987,0.000,0.000
SSP3,2050,MMR,0.001,0.002,0.013,0.054,0.237,0.230,0.043,0.002,0.020,0.000,0.012,0.386,0.000,0.100,3.000,0.000,0.000,0.000,0.518,0.000,0.048,0.000,0.000,0.001,0.000,0.005,0.114,0.000,0.100,0.043,0.005,0.120,0.000,0.003,0.609,0.000,0.100,3.000,0.000,0.000,0.000,0.641,0.000,0.048,0.000,0.000
SSP3,2050,MNE,0.000,0.000,0.003,0.004,0.376,0.608,0.003,0.000,0.000,0.006,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.151,0.043,0.190,0.043,0.043,0.000,0.000,0.067,0.014,0.656,0.255,0.002,0.000,0.002,0.001,0.003,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.299,0.000,0.190,0.000,0.000
SSP3,2050,MNG,0.000,0.000,0.000,0.024,0.002,0.645,0.000,0.000,0.000,0.000,0.000,0.329,0.000,0.100,3.000,0.000,0.000,0.000,0.428,0.000,0.596,0.000,0.000,0.000,0.003,0.000,0.050,0.000,0.501,0.000,0.000,0.000,0.000,0.000,0.446,0.000,0.100,3.000,0.000,0.000,0.000,0.533,0.000,0.596,0.000,0.000
SSP3,2050,MNP,0.001,0.000,0.001,0.019,0.060,0.738,0.027,0.000,0.000,0.017,0.000,0.137,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.075,0.060,0.545,0.035,0.000,0.018,0.025,0.002,0.233,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,MOZ,0.007,0.000,0.002,0.002,0.000,0.388,0.013,0.009,0.157,0.188,0.017,0.217,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.002,0.000,0.000,0.011,0.000,0.176,0.000,0.005,0.282,0.111,0.009,0.404,0.000,0.100,3.000,0.000,0.000,0.000,0.209,0.000,0.009,0.000,0.000
SSP3,2050,MRT,0.005,0.000,0.002,0.016,0.000,0.349,0.014,0.002,0.162,0.032,0.038,0.380,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.002,0.000,0.038,0.000,0.094,0.000,0.010,0.439,0.000,0.068,0.349,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000
SSP3,2050,MSR,0.001,0.000,0.003,0.021,0.150,0.700,0.012,0.000,0.003,0.000,0.003,0.107,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.482,0.000,0.000,0.001,0.001,0.003,0.046,0.336,0.374,0.017,0.000,0.017,0.001,0.001,0.203,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.482,0.000,0.000
SSP3,2050,MTQ,0.000,0.000,0.000,0.000,0.268,0.732,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.252,0.000,0.000,0.000,0.000,0.000,0.000,0.606,0.394,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.252,0.000,0.000
SSP3,2050,MUS,0.000,0.003,0.000,0.078,0.059,0.282,0.000,0.000,0.000,0.000,0.000,0.578,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.253,0.000,0.000,0.000,0.003,0.000,0.000,0.051,0.292,0.000,0.000,0.000,0.000,0.000,0.654,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.253,0.000,0.000
SSP3,2050,MWI,0.003,0.000,0.000,0.001,0.000,0.589,0.000,0.001,0.101,0.097,0.004,0.204,0.002,0.100,3.000,0.000,0.000,0.000,0.395,0.000,0.013,0.000,0.000,0.001,0.001,0.000,0.020,0.000,0.221,0.000,0.008,0.377,0.059,0.011,0.302,0.000,0.100,3.000,0.000,0.000,0.000,0.471,0.000,0.013,0.000,0.000
SSP3,2050,MYS,0.000,0.000,0.000,0.000,0.119,0.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.886,0.000,0.000
SSP3,2050,MYT,0.013,0.001,0.000,0.000,0.043,0.477,0.001,0.007,0.089,0.008,0.094,0.267,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.000,0.000,0.000,0.196,0.003,0.006,0.249,0.024,0.073,0.444,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,NAM,0.009,0.000,0.076,0.009,0.009,0.538,0.185,0.009,0.051,0.000,0.060,0.054,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.192,0.000,0.000,0.011,0.001,0.054,0.019,0.017,0.262,0.236,0.011,0.272,0.013,0.012,0.092,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.192,0.000,0.000
SSP3,2050,NCL,0.000,0.000,0.000,0.000,0.131,0.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.860,0.000,0.000
SSP3,2050,NER,0.025,0.000,0.001,0.000,0.107,0.434,0.003,0.012,0.169,0.005,0.175,0.069,0.000,0.100,3.000,0.000,0.000,0.000,0.193,0.000,0.002,0.000,0.000,0.008,0.000,0.000,0.000,0.001,0.184,0.005,0.014,0.482,0.017,0.169,0.120,0.000,0.100,3.000,0.000,0.000,0.000,0.049,0.000,0.002,0.000,0.000
SSP3,2050,NFK,0.001,0.000,0.001,0.019,0.060,0.738,0.027,0.000,0.000,0.017,0.000,0.137,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.075,0.060,0.545,0.035,0.000,0.018,0.025,0.002,0.233,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,NGA,0.003,0.000,0.000,0.010,0.000,0.505,0.003,0.001,0.106,0.025,0.023,0.324,0.000,0.100,3.000,0.000,0.000,0.000,0.326,0.000,0.029,0.000,0.000,0.000,0.002,0.000,0.034,0.000,0.157,0.000,0.009,0.385,0.000,0.064,0.349,0.000,0.100,3.000,0.000,0.000,0.000,0.248,0.000,0.029,0.000,0.000
SSP3,2050,NIC,0.000,0.001,0.001,0.048,0.089,0.613,0.010,0.000,0.000,0.004,0.000,0.234,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.000,0.000,0.002,0.002,0.142,0.116,0.332,0.016,0.000,0.011,0.008,0.000,0.371,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.000
SSP3,2050,NIU,0.001,0.000,0.001,0.019,0.060,0.738,0.027,0.000,0.000,0.017,0.000,0.137,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.075,0.060,0.545,0.035,0.000,0.018,0.025,0.002,0.233,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,NLD,0.000,0.000,0.000,0.000,0.005,0.995,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.994,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.995,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.012,0.012,0.994,0.012,0.012
SSP3,2050,NOR,0.000,0.000,0.000,0.000,0.096,0.904,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.903,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.904,0.000,0.000
SSP3,2050,NPL,0.001,0.001,0.012,0.012,0.379,0.472,0.022,0.001,0.010,0.000,0.007,0.083,0.000,0.100,3.000,0.000,0.000,0.000,0.381,0.000,0.026,0.000,0.000,0.003,0.000,0.014,0.046,0.032,0.422,0.067,0.006,0.139,0.000,0.002,0.269,0.000,0.100,3.000,0.000,0.000,0.000,0.513,0.000,0.026,0.000,0.000
SSP3,2050,NRU,0.001,0.000,0.002,0.028,0.051,0.738,0.030,0.000,0.001,0.013,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.006,0.098,0.079,0.476,0.037,0.000,0.026,0.018,0.000,0.257,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,NZL,0.000,0.000,0.000,0.000,0.105,0.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.830,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.830,0.000,0.000
SSP3,2050,OMN,0.000,0.001,0.000,0.001,0.715,0.175,0.000,0.000,0.000,0.026,0.000,0.082,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000
SSP3,2050,PAK,0.003,0.000,0.000,0.000,0.000,0.801,0.000,0.001,0.088,0.065,0.008,0.034,0.003,0.100,3.000,0.000,0.000,0.000,0.140,0.000,0.150,0.000,0.000,0.001,0.000,0.000,0.006,0.000,0.534,0.000,0.007,0.310,0.034,0.022,0.086,0.002,0.100,3.000,0.000,0.000,0.000,0.367,0.000,0.150,0.000,0.000
SSP3,2050,PAN,0.000,0.000,0.000,0.001,0.365,0.529,0.000,0.000,0.000,0.009,0.000,0.096,0.851,0.100,3.000,0.000,0.000,0.000,0.128,0.079,0.540,0.079,0.079,0.000,0.000,0.000,0.001,0.291,0.589,0.000,0.000,0.000,0.000,0.000,0.119,0.421,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.540,0.000,0.000
SSP3,2050,PCN,0.001,0.000,0.001,0.019,0.060,0.738,0.027,0.000,0.000,0.017,0.000,0.137,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.075,0.060,0.545,0.035,0.000,0.018,0.025,0.002,0.233,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,PER,0.000,0.000,0.000,0.004,0.076,0.837,0.001,0.000,0.000,0.045,0.004,0.033,0.000,0.100,3.000,0.000,0.000,0.000,0.022,0.018,0.468,0.018,0.018,0.000,0.000,0.000,0.000,0.045,0.755,0.002,0.000,0.000,0.162,0.000,0.036,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.468,0.000,0.000
SSP3,2050,PHL,0.000,0.000,0.000,0.000,0.657,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.518,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.666,0.000,0.080,0.000,0.000
SSP3,2050,PLW,0.000,0.000,0.000,0.000,0.011,0.913,0.075,0.000,0.000,0.000,0.001,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,PNG,0.002,0.000,0.003,0.000,0.006,0.895,0.021,0.002,0.052,0.000,0.019,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.074,0.042,0.019,0.042,0.042,0.000,0.000,0.000,0.000,0.000,0.571,0.003,0.008,0.376,0.000,0.042,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000
SSP3,2050,POL,0.000,0.000,0.000,0.000,0.227,0.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.836,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.836,0.000,0.000
SSP3,2050,PRI,0.000,0.000,0.002,0.004,0.000,0.965,0.007,0.000,0.002,0.000,0.002,0.018,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.001,0.000,0.004,0.013,0.000,0.884,0.018,0.001,0.018,0.001,0.001,0.059,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000
SSP3,2050,PRK,0.001,0.000,0.002,0.030,0.058,0.735,0.028,0.001,0.004,0.003,0.004,0.134,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.483,0.000,0.000,0.001,0.002,0.007,0.080,0.129,0.428,0.040,0.001,0.032,0.008,0.001,0.271,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.483,0.000,0.000
SSP3,2050,PRT,0.000,0.000,0.000,0.000,0.317,0.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.029,0.004,0.651,0.004,0.004,0.000,0.000,0.000,0.000,0.191,0.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.115,0.009,0.651,0.009,0.009
SSP3,2050,PRY,0.000,0.000,0.000,0.015,0.457,0.302,0.000,0.000,0.000,0.000,0.000,0.226,0.000,0.100,3.000,0.000,0.000,0.000,0.470,0.000,0.308,0.000,0.000,0.000,0.002,0.000,0.002,0.090,0.422,0.000,0.000,0.000,0.000,0.000,0.484,0.000,0.100,3.000,0.000,0.000,0.000,0.590,0.000,0.308,0.000,0.000
SSP3,2050,PSE,0.000,0.000,0.000,0.263,0.118,0.618,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.201,0.070,0.000,0.070,0.070,0.000,0.000,0.000,0.592,0.223,0.179,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.484,0.000,0.000,0.000,0.000
SSP3,2050,PYF,0.001,0.000,0.001,0.019,0.060,0.738,0.027,0.000,0.000,0.017,0.000,0.137,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.075,0.060,0.545,0.035,0.000,0.018,0.025,0.002,0.233,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP3,2050,QAT,0.000,0.003,0.000,0.002,0.087,0.900,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.877,0.000,0.000,0.000,0.003,0.000,0.003,0.002,0.990,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.877,0.000,0.000
SSP3,2050,REU,0.000,0.000,0.000,0.000,0.306,0.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000
SSP3,2050,ROU,0.000,0.001,0.000,0.002,0.025,0.639,0.000,0.000,0.000,0.048,0.000,0.285,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.001,0.000,0.002,0.005,0.677,0.000,0.000,0.000,0.000,0.000,0.315,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000
SSP3,2050,RUS,0.000,0.000,0.000,0.001,0.055,0.884,0.000,0.000,0.000,0.009,0.000,0.051,0.000,0.100,3.000,0.000,0.000,0.000,0.018,0.012,0.698,0.012,0.012,0.000,0.000,0.000,0.000,0.037,0.905,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.698,0.000,0.000
SSP3,2050,RWA,0.001,0.000,0.000,0.014,0.000,0.429,0.001,0.000,0.030,0.007,0.006,0.512,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.005,0.000,0.065,0.000,0.165,0.000,0.002,0.069,0.000,0.012,0.682,0.000,0.100,3.000,0.000,0.000,0.000,0.577,0.000,0.006,0.000,0.000
SSP3,2050,SAU,0.000,0.000,0.000,0.000,0.424,0.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000
SSP3,2050,SDN,0.006,0.000,0.002,0.003,0.000,0.376,0.014,0.007,0.144,0.180,0.008,0.260,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.002,0.000,0.000,0.011,0.000,0.122,0.000,0.005,0.360,0.143,0.006,0.351,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000
SSP3,2050,SEN,0.004,0.000,0.001,0.002,0.000,0.519,0.007,0.003,0.105,0.130,0.000,0.229,0.000,0.100,3.000,0.000,0.000,0.000,0.084,0.000,0.021,0.000,0.000,0.002,0.000,0.000,0.016,0.000,0.202,0.000,0.005,0.302,0.100,0.000,0.373,0.000,0.100,3.000,0.000,0.000,0.000,0.141,0.000,0.021,0.000,0.000
SSP3,2050,SGP,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
