gid,alpha3,totalPopulation,fractionUrban
SVN.2_1,SVN,96576,0.174
SVN.3_1,SVN,146587,0.274
SVN.4_1,SVN,67616,0.287
SVN.5_1,SVN,52407,0.162
SVN.6_1,SVN,123267,0.671
SVN.7_1,SVN,609310,0.747
SVN.8_1,SVN,315650,0.487
SVN.9_1,SVN,105164,0.128
SVN.10_1,SVN,260562,0.411
SVN.11_1,SVN,67085,0.276
SVN.12_1,SVN,39289,0.477
SWE.1_1,SWE,160879,0.553
SWE.2_1,SWE,282073,0.466
SWE.3_1,SWE,276378,0.526
SWE.4_1,SWE,56604,0.378
SWE.5_1,SWE,338343,0.549
SWE.6_1,SWE,126024,0.349
SWE.7_1,SWE,336831,0.582
SWE.8_1,SWE,232824,0.415
SWE.9_1,SWE,201154,0.495
SWE.10_1,SWE,233261,0.534
SWE.11_1,SWE,300067,0.619
SWE.12_1,SWE,484123,0.673
SWE.13_1,SWE,1491489,0.72
SWE.14_1,SWE,297386,0.611
SWE.15_1,SWE,2640889,0.924
SWE.16_1,SWE,376447,0.645
SWE.17_1,SWE,275304,0.505
SWE.18_1,SWE,260936,0.547
SWE.19_1,SWE,233293,0.516
SWE.20_1,SWE,283073,0.697
SWE.21_1,SWE,1811358,0.692
SWZ.1_1,SWZ,350932,0.292
SWZ.2_1,SWZ,251985,0.086
SWZ.3_1,SWZ,416932,0.355
SWZ.4_1,SWZ,216848,0.07
SYC.1_1,SYC,4993,1.0
SYC.2_1,SYC,4355,0.842
SYC.3_1,SYC,6229,0.955
SYC.4_1,SYC,4921,0.974
SYC.5_1,SYC,5129,0.962
SYC.6_1,SYC,4038,0.629
SYC.7_1,SYC,6191,0.821
SYC.8_1,SYC,4024,0.951
SYC.9_1,SYC,3399,0.948
SYC.10_1,SYC,3680,0.905
SYC.11_1,SYC,5049,0.911
SYC.12_1,SYC,6065,1.0
SYC.13_1,SYC,3768,0.937
SYC.14_1,SYC,3487,0.293
SYC.15_1,SYC,4396,0.061
SYC.16_1,SYC,3903,0.0
SYC.17_1,SYC,3425,0.942
SYC.18_1,SYC,3980,0.977
SYC.19_1,SYC,3979,0.975
SYC.20_1,SYC,490,0.0
SYC.21_1,SYC,6042,0.994
SYC.22_1,SYC,4023,0.97
SYC.23_1,SYC,2872,0.0
SYC.24_1,SYC,2732,0.999
SYC.25_1,SYC,1722,1.0
SYC.26_1,SYC,3293,0.076
SYR.1_1,SYR,1656532,0.606
SYR.2_1,SYR,6045729,0.791
SYR.3_1,SYR,987376,0.701
SYR.4_1,SYR,427329,0.709
SYR.5_1,SYR,1066388,0.999
SYR.6_1,SYR,1297267,0.865
SYR.7_1,SYR,1509901,0.893
SYR.8_1,SYR,1675219,0.717
SYR.9_1,SYR,2155677,0.813
SYR.10_1,SYR,1794924,0.742
SYR.11_1,SYR,1185159,0.839
SYR.12_1,SYR,144262,0.784
SYR.13_1,SYR,4775255,0.947
SYR.14_1,SYR,713940,0.711
TCA.1_1,TCA,7451,0.887
TCA.2_1,TCA,71,0.0
TCA.3_1,TCA,1268,0.0
TCA.4_1,TCA,36534,0.873
TCA.5_1,TCA,75,0.0
TCA.6_1,TCA,1003,0.0
TCD.1_1,TCD,514139,0.403
TCD.2_1,TCD,796377,0.437
TCD.3_1,TCD,368193,0.682
TCD.4_1,TCD,892601,0.505
TCD.5_1,TCD,107268,0.352
TCD.6_1,TCD,183038,0.646
TCD.7_1,TCD,908612,0.537
TCD.8_1,TCD,873175,0.38
TCD.9_1,TCD,666307,0.179
TCD.10_1,TCD,715537,0.255
TCD.11_1,TCD,887570,0.513
TCD.12_1,TCD,1466949,0.518
TCD.13_1,TCD,991365,0.453
TCD.14_1,TCD,1200045,0.425
TCD.15_1,TCD,881252,0.43
TCD.16_1,TCD,933759,0.607
TCD.17_1,TCD,1395825,0.554
TCD.18_1,TCD,478402,0.627
TCD.19_1,TCD,749969,0.45
TCD.20_1,TCD,937632,0.469
TCD.21_1,TCD,77671,0.107
TCD.22_1,TCD,1813494,0.99
TCD.23_1,TCD,1579675,0.453
TGO.1_1,TGO,933914,0.649
TGO.2_1,TGO,1058697,0.487
TGO.3_1,TGO,4037774,0.918
TGO.4_1,TGO,1981117,0.53
TGO.5_1,TGO,1421850,0.639
THA.1_1,THA,292915,0.293
THA.2_1,THA,199394,0.465
THA.3_1,THA,12352797,0.998
THA.4_1,THA,274773,0.216
THA.5_1,THA,1151912,0.277
THA.6_1,THA,717067,0.502
THA.7_1,THA,206800,0.277
THA.8_1,THA,695188,0.177
THA.9_1,THA,662774,0.506
THA.10_1,THA,2196863,0.737
THA.11_1,THA,1296930,0.548
THA.12_1,THA,1531479,0.794
THA.13_1,THA,496605,0.383
THA.14_1,THA,894919,0.338
THA.15_1,THA,856707,0.354
THA.16_1,THA,769596,0.379
THA.17_1,THA,1731799,0.427
THA.18_1,THA,340659,0.285
THA.19_1,THA,804713,0.565
THA.20_1,THA,497653,0.729
THA.21_1,THA,602225,0.362
THA.22_1,THA,1079126,0.662
THA.23_1,THA,176281,0.265
THA.24_1,THA,709352,0.294
THA.25_1,THA,438060,0.427
THA.26_1,THA,217299,0.297
THA.27_1,THA,985013,0.807
THA.28_1,THA,507578,0.327
THA.29_1,THA,2159631,0.355
THA.30_1,THA,785804,0.352
THA.31_1,THA,1248669,0.432
THA.32_1,THA,402656,0.447
THA.33_1,THA,577603,0.531
THA.34_1,THA,521596,0.302
THA.35_1,THA,359399,0.351
THA.36_1,THA,2014703,0.992
THA.37_1,THA,1959279,0.956
THA.38_1,THA,540568,0.632
THA.39_1,THA,251140,0.325
THA.40_1,THA,537667,0.478
THA.41_1,THA,437113,0.512
THA.42_1,THA,806950,0.333
THA.43_1,THA,458422,0.502
THA.44_1,THA,457636,0.3
THA.45_1,THA,944252,0.435
THA.46_1,THA,843718,0.783
THA.47_1,THA,476052,0.664
THA.48_1,THA,948940,0.98
THA.49_1,THA,702693,0.532
THA.50_1,THA,417993,0.348
THA.51_1,THA,387771,0.564
THA.52_1,THA,696057,0.586
THA.53_1,THA,929336,0.717
THA.54_1,THA,1015388,0.33
THA.55_1,THA,562666,0.228
THA.56_1,THA,920095,0.3
THA.57_1,THA,2904071,0.993
THA.58_1,THA,1321065,0.987
THA.59_1,THA,139206,0.769
THA.60_1,THA,847356,0.695
THA.61_1,THA,269228,0.443
THA.62_1,THA,738927,0.155
THA.63_1,THA,114185,0.456
THA.64_1,THA,1857898,0.772
THA.65_1,THA,583492,0.434
THA.66_1,THA,943858,0.523
THA.67_1,THA,968610,0.367
THA.68_1,THA,755433,0.143
THA.69_1,THA,525504,0.424
THA.70_1,THA,512763,0.361
THA.71_1,THA,248918,0.395
THA.72_1,THA,1769049,0.328
THA.73_1,THA,910341,0.264
THA.74_1,THA,245156,0.081
THA.75_1,THA,490226,0.568
THA.76_1,THA,390271,0.506
THA.77_1,THA,341126,0.201
TJK.5_1,TJK,2350318,0.839
TJK.1_1,TJK,1210003,0.999
TJK.2_1,TJK,222893,0.376
TJK.3_1,TJK,3810346,0.82
TJK.4_1,TJK,2931012,0.828
TKL.1_1,TKL,676,0.0
TKL.2_1,TKL,663,0.0
TKL.3_1,TKL,515,0.0
TKM.1_1,TKM,678911,0.656
TKM.2_1,TKM,1299333,0.98
TKM.3_1,TKM,546508,0.763
TKM.6_1,TKM,1356663,0.608
TKM.4_1,TKM,1314774,0.683
TKM.5_1,TKM,1470950,0.793
TLS.1_1,TLS,73105,0.271
TLS.2_1,TLS,59203,0.145
TLS.3_1,TLS,72970,0.424
TLS.4_1,TLS,124345,0.274
TLS.5_1,TLS,103962,0.274
TLS.6_1,TLS,69213,0.324
TLS.7_1,TLS,428679,0.95
TLS.8_1,TLS,141421,0.618
TLS.9_1,TLS,61884,0.245
TLS.10_1,TLS,78514,0.434
TLS.11_1,TLS,54152,0.293
TLS.12_1,TLS,51621,0.225
TLS.13_1,TLS,79409,0.142
TON.1_1,TON,4603,0.0
TON.2_1,TON,4625,0.0
TON.3_1,TON,653,0.0
TON.4_1,TON,85768,0.717
TON.5_1,TON,13438,0.43
TTO.1_1,TTO,40131,0.997
TTO.2_1,TTO,122485,0.998
TTO.3_1,TTO,221032,0.824
TTO.4_1,TTO,113283,0.982
TTO.5_1,TTO,42278,0.417
TTO.6_1,TTO,101438,0.885
TTO.7_1,TTO,24257,0.856
TTO.8_1,TTO,42058,1.0
TTO.9_1,TTO,116159,0.786
TTO.10_1,TTO,47583,1.0
TTO.11_1,TTO,173157,0.976
TTO.12_1,TTO,93491,0.693
TTO.13_1,TTO,96537,0.76
TTO.14_1,TTO,73461,0.777
TTO.15_1,TTO,231904,0.942
TUN.1_1,TUN,761451,0.959
TUN.2_1,TUN,303743,0.491
TUN.3_1,TUN,831716,0.955
TUN.4_1,TUN,623136,0.712
TUN.5_1,TUN,422155,0.757
TUN.6_1,TUN,358262,0.716
TUN.7_1,TUN,391985,0.454
TUN.8_1,TUN,625364,0.396
TUN.9_1,TUN,470877,0.438
TUN.10_1,TUN,175246,0.708
TUN.11_1,TUN,228250,0.517
TUN.12_1,TUN,458680,0.492
TUN.13_1,TUN,303394,0.736
TUN.14_1,TUN,540974,0.749
TUN.15_1,TUN,675395,0.923
TUN.16_1,TUN,922087,0.744
TUN.17_1,TUN,1125256,0.721
TUN.18_1,TUN,476275,0.335
TUN.19_1,TUN,215227,0.318
TUN.20_1,TUN,852199,0.815
TUN.21_1,TUN,161488,0.508
TUN.22_1,TUN,121733,0.827
TUN.23_1,TUN,1392135,0.996
TUN.24_1,TUN,200785,0.442
TUR.1_1,TUR,1660048,0.852
TUR.2_1,TUR,628592,0.678
TUR.3_1,TUR,656029,0.559
TUR.4_1,TUR,642882,0.79
TUR.5_1,TUR,407764,0.656
TUR.6_1,TUR,341940,0.639
TUR.7_1,TUR,6395142,0.939
TUR.8_1,TUR,2841817,0.881
TUR.9_1,TUR,86641,0.358
TUR.10_1,TUR,151927,0.503
TUR.11_1,TUR,1203697,0.777
TUR.12_1,TUR,1457046,0.704
TUR.13_1,TUR,220674,0.493
TUR.14_1,TUR,719458,0.839
TUR.15_1,TUR,58712,0.496
TUR.16_1,TUR,314713,0.692
TUR.17_1,TUR,295687,0.651
TUR.18_1,TUR,299165,0.715
TUR.19_1,TUR,313337,0.609
TUR.20_1,TUR,300238,0.577
TUR.21_1,TUR,3633017,0.894
TUR.22_1,TUR,604242,0.576
TUR.23_1,TUR,179290,0.519
TUR.24_1,TUR,595982,0.66
TUR.25_1,TUR,1072950,0.721
TUR.26_1,TUR,1866057,0.721
TUR.27_1,TUR,430465,0.793
TUR.28_1,TUR,473243,0.545
TUR.29_1,TUR,700052,0.769
TUR.30_1,TUR,163103,0.544
TUR.31_1,TUR,752181,0.649
TUR.32_1,TUR,1034232,0.831
TUR.33_1,TUR,2497786,0.884
TUR.34_1,TUR,355148,0.741
TUR.35_1,TUR,89787,0.408
TUR.36_1,TUR,312457,0.794
TUR.37_1,TUR,2133363,0.9
TUR.38_1,TUR,239617,0.64
TUR.39_1,TUR,443508,0.662
TUR.40_1,TUR,13985312,0.989
TUR.41_1,TUR,3842842,0.889
TUR.42_1,TUR,1269206,0.809
TUR.43_1,TUR,278651,0.859
TUR.44_1,TUR,252665,0.702
TUR.45_1,TUR,311358,0.45
TUR.46_1,TUR,393018,0.477
TUR.47_1,TUR,1529530,0.833
TUR.48_1,TUR,169492,0.663
TUR.49_1,TUR,273320,0.801
TUR.50_1,TUR,388348,0.56
TUR.51_1,TUR,280971,0.707
TUR.52_1,TUR,2400803,0.938
TUR.53_1,TUR,2436276,0.742
TUR.54_1,TUR,593662,0.608
TUR.55_1,TUR,827515,0.788
TUR.56_1,TUR,1797812,0.752
TUR.57_1,TUR,970343,0.68
TUR.58_1,TUR,1593630,0.871
TUR.59_1,TUR,1122574,0.778
TUR.60_1,TUR,400525,0.63
TUR.61_1,TUR,285591,0.604
TUR.62_1,TUR,372799,0.605
TUR.63_1,TUR,619168,0.756
TUR.64_1,TUR,612052,0.882
TUR.65_1,TUR,302372,0.84
TUR.66_1,TUR,1085090,0.828
TUR.67_1,TUR,1592633,0.796
TUR.68_1,TUR,2331113,0.72
TUR.69_1,TUR,401358,0.783
TUR.70_1,TUR,200224,0.634
TUR.71_1,TUR,650610,0.813
TUR.72_1,TUR,717585,0.72
TUR.73_1,TUR,1240146,0.81
TUR.74_1,TUR,478778,0.684
TUR.75_1,TUR,710125,0.828
TUR.76_1,TUR,66889,0.388
TUR.77_1,TUR,415483,0.708
TUR.78_1,TUR,1493659,0.74
TUR.79_1,TUR,302931,0.924
TUR.80_1,TUR,331840,0.467
TUR.81_1,TUR,706472,0.832
TUV.1_1,TUV,9074,0.986
TUV.2_1,TUV,218,0.0
TUV.3_1,TUV,248,0.0
TUV.4_1,TUV,11,0.0
TUV.5_1,TUV,316,0.0
TUV.6_1,TUV,311,0.0
TUV.7_1,TUV,279,0.0
TUV.8_1,TUV,148,0.0
TUV.9_1,TUV,883,0.0
TWN.1_1,TWN,62912,0.539
TWN.2_1,TWN,2766921,0.975
TWN.3_1,TWN,4629840,0.982
TWN.4_1,TWN,2968792,0.985
TWN.5_1,TWN,1660894,0.925
TWN.6_1,TWN,2540010,0.997
TWN.7_1,TWN,9321879,0.897
TZA.1_1,TZA,2566353,0.63
TZA.2_1,TZA,9101995,0.993
TZA.3_1,TZA,3029632,0.421
TZA.4_1,TZA,3438301,0.556
TZA.5_1,TZA,1250309,0.322
TZA.6_1,TZA,3516357,0.583
TZA.18_1,TZA,284967,0.856
TZA.28_1,TZA,316541,0.907
TZA.7_1,TZA,945696,0.305
TZA.8_1,TZA,3297500,0.858
TZA.9_1,TZA,2308283,0.834
TZA.19_1,TZA,252692,0.871
TZA.29_1,TZA,166875,0.612
TZA.10_1,TZA,1101562,0.26
TZA.11_1,TZA,2379331,0.41
TZA.12_1,TZA,2660756,0.479
TZA.13_1,TZA,2576310,0.68
TZA.30_1,TZA,1083084,0.991
TZA.14_1,TZA,3359030,0.566
TZA.15_1,TZA,1714541,0.403
TZA.16_1,TZA,4168166,0.678
TZA.17_1,TZA,876001,0.212
TZA.20_1,TZA,1659265,0.466
TZA.21_1,TZA,1672908,0.507
TZA.22_1,TZA,1976662,0.43
TZA.23_1,TZA,2255114,0.298
TZA.24_1,TZA,2714924,0.425
TZA.25_1,TZA,2083845,0.247
TZA.31_1,TZA,1720964,0.564
TZA.26_1,TZA,3776455,0.182
TZA.27_1,TZA,3108145,0.565
UGA.1_1,UGA,270231,0.572
UGA.2_1,UGA,1462732,0.525
UGA.3_1,UGA,1685671,0.776
UGA.4_1,UGA,887340,0.928
UGA.5_1,UGA,403605,0.863
UGA.6_1,UGA,1098758,0.834
UGA.7_1,UGA,473713,0.946
UGA.8_1,UGA,1291081,0.461
UGA.9_1,UGA,945451,0.699
UGA.10_1,UGA,1421441,0.928
UGA.11_1,UGA,582359,0.96
UGA.12_1,UGA,643805,0.836
UGA.13_1,UGA,635699,0.918
UGA.14_1,UGA,346238,0.503
UGA.15_1,UGA,80882,0.139
UGA.16_1,UGA,1766716,1.0
UGA.17_1,UGA,1561056,0.869
UGA.18_1,UGA,657765,0.8
UGA.19_1,UGA,317346,0.789
UGA.20_1,UGA,444254,0.886
UGA.21_1,UGA,940950,0.924
UGA.22_1,UGA,642888,0.144
UGA.23_1,UGA,473811,0.788
UGA.24_1,UGA,1477079,0.764
UGA.25_1,UGA,572545,0.577
UGA.26_1,UGA,373258,0.93
UGA.27_1,UGA,417649,0.218
UGA.28_1,UGA,618190,0.659
UGA.29_1,UGA,887803,0.852
UGA.30_1,UGA,1321196,0.768
UGA.31_1,UGA,3751,0.663
UGA.32_1,UGA,21935,0.409
UGA.33_1,UGA,1525539,0.484
UGA.34_1,UGA,907528,0.628
UGA.35_1,UGA,1115192,0.723
UGA.36_1,UGA,993251,0.638
UGA.37_1,UGA,707265,0.929
UGA.38_1,UGA,1559203,0.993
UGA.39_1,UGA,2423355,0.661
UGA.40_1,UGA,350862,0.495
UGA.41_1,UGA,108450,0.487
UGA.42_1,UGA,660596,0.59
UGA.43_1,UGA,1532394,0.619
UGA.44_1,UGA,1587972,0.827
UGA.45_1,UGA,472168,0.657
UGA.46_1,UGA,262355,0.188
UGA.47_1,UGA,918171,0.8
UGA.48_1,UGA,643555,0.756
UGA.49_1,UGA,524258,0.139
UGA.50_1,UGA,1218349,0.969
UGA.51_1,UGA,820107,0.609
UGA.52_1,UGA,380362,0.806
UGA.53_1,UGA,355432,0.487
UGA.54_1,UGA,636254,0.962
UGA.55_1,UGA,911658,0.761
UGA.56_1,UGA,1107783,0.948
UGA.57_1,UGA,3932019,0.985
UGA.58_1,UGA,904274,0.88
?,UKR,366910,0.995
UKR.1_1,UKR,1038737,0.659
UKR.2_1,UKR,860086,0.64
UKR.3_1,UKR,804358,0.563
UKR.4_1,UKR,1716294,0.681
UKR.5_1,UKR,2740732,0.831
UKR.6_1,UKR,3607316,0.863
UKR.7_1,UKR,1221804,0.592
UKR.8_1,UKR,2360516,0.783
UKR.9_1,UKR,896816,0.574
UKR.10_1,UKR,1092623,0.614
UKR.12_1,UKR,1447235,0.613
UKR.11_1,UKR,2285083,0.995
UKR.13_1,UKR,789221,0.68
UKR.14_1,UKR,2210000,0.681
UKR.15_1,UKR,1822938,0.786
UKR.16_1,UKR,997460,0.728
UKR.17_1,UKR,2111021,0.717
UKR.18_1,UKR,1190987,0.658
UKR.19_1,UKR,1031174,0.622
UKR.20_1,UKR,348825,0.878
UKR.21_1,UKR,913399,0.679
UKR.22_1,UKR,916509,0.517
UKR.24_1,UKR,1373484,0.566
UKR.25_1,UKR,919306,0.678
UKR.23_1,UKR,1130528,0.584
UKR.26_1,UKR,1509534,0.781
UKR.27_1,UKR,1054974,0.639
UMI.1_1,UMI,0,0.0
UMI.2_1,UMI,0,0.0
UMI.3_1,UMI,0,0.0
UMI.4_1,UMI,0,0.0
UMI.5_1,UMI,0,0.0
UMI.6_1,UMI,0,0.0
UMI.7_1,UMI,0,0.0
UMI.8_1,UMI,0,0.0
UMI.9_1,UMI,0,0.0
URY.1_2,URY,68834,0.81
URY.2_2,URY,592487,0.829
URY.3_2,URY,84931,0.805
URY.4_2,URY,136757,0.772
URY.5_2,URY,56584,0.742
URY.6_2,URY,26161,0.85
URY.7_2,URY,68171,0.59
URY.8_2,URY,57806,0.651
URY.9_2,URY,232084,0.863
URY.10_2,URY,1262228,0.988
URY.11_2,URY,118710,0.776
URY.12_2,URY,58787,0.769
URY.13_2,URY,109039,0.829
URY.14_2,URY,68110,0.714
URY.15_2,URY,134539,0.836
URY.16_2,URY,124611,0.709
URY.17_2,URY,83409,0.786
URY.18_2,URY,93848,0.751
URY.19_2,URY,48297,0.649
USA.1_1,USA,5170807,0.476
USA.2_1,USA,835291,0.558
USA.3_1,USA,7784426,0.867
USA.4_1,USA,3181612,0.453
USA.5_1,USA,41211072,0.924
USA.6_1,USA,6019803,0.823
USA.7_1,USA,3633571,0.764
USA.8_1,USA,1083096,0.736
USA.9_1,USA,703570,1.0
USA.10_1,USA,22753629,0.868
USA.11_1,USA,11154023,0.671
USA.12_1,USA,1561850,0.847
USA.13_1,USA,1985126,0.64
USA.14_1,USA,12913284,0.825
USA.15_1,USA,6886770,0.634
USA.16_1,USA,3251754,0.549
USA.17_1,USA,3060867,0.666
USA.18_1,USA,4695406,0.503
USA.19_1,USA,4738304,0.639
USA.20_1,USA,1407762,0.286
USA.21_1,USA,6212003,0.805
USA.22_1,USA,7208430,0.818
USA.23_1,USA,10152854,0.649
USA.24_1,USA,6024567,0.656
USA.25_1,USA,3101671,0.383
USA.26_1,USA,6458489,0.624
USA.27_1,USA,1139075,0.464
USA.28_1,USA,2025531,0.687
USA.29_1,USA,3309727,0.938
USA.30_1,USA,1488075,0.447
USA.31_1,USA,9080947,0.899
USA.32_1,USA,2319357,0.68
USA.33_1,USA,19768092,0.832
USA.34_1,USA,11475889,0.553
USA.35_1,USA,786333,0.558
USA.36_1,USA,11909188,0.692
USA.37_1,USA,4211574,0.586
USA.38_1,USA,4552961,0.746
USA.39_1,USA,13198672,0.677
USA.40_1,USA,1089082,0.834
USA.41_1,USA,5618493,0.554
USA.42_1,USA,920260,0.474
USA.43_1,USA,7355027,0.548
USA.44_1,USA,30885128,0.814
USA.45_1,USA,3371110,0.884
USA.46_1,USA,659846,0.275
USA.47_1,USA,8824752,0.708
USA.48_1,USA,7967614,0.777
USA.49_1,USA,1797374,0.31
USA.50_1,USA,5942835,0.601
USA.51_1,USA,621959,0.533
UZB.1_1,UZB,3438786,0.929
UZB.2_1,UZB,2103399,0.89
UZB.3_1,UZB,4136728,0.927
UZB.4_1,UZB,1368624,0.671
UZB.8_1,UZB,3036142,0.908
UZB.9_1,UZB,1385440,0.819
UZB.5_1,UZB,1821604,0.727
UZB.6_1,UZB,3533529,0.793
UZB.10_1,UZB,3763688,0.867
UZB.11_1,UZB,918858,0.699
UZB.12_1,UZB,2831621,0.811
UZB.14_1,UZB,3607000,0.877
UZB.13_1,UZB,2279497,1.0
UZB.7_1,UZB,2056988,0.875
VCT.1_1,VCT,25119,0.755
VCT.2_1,VCT,11448,0.0
VCT.3_1,VCT,13866,0.93
VCT.4_1,VCT,5094,0.0
VCT.5_1,VCT,41200,0.932
VCT.6_1,VCT,6629,0.131
VEN.1_1,VEN,193984,0.749
VEN.2_1,VEN,1615213,0.869
VEN.3_1,VEN,499020,0.811
VEN.4_1,VEN,1554865,0.942
VEN.5_1,VEN,1030593,0.755
VEN.6_1,VEN,1524516,0.873
VEN.7_1,VEN,2478536,0.959
VEN.8_1,VEN,392524,0.755
VEN.9_1,VEN,317799,0.79
VEN.10_1,VEN,2484,0.0
VEN.11_1,VEN,1749301,0.997
VEN.12_1,VEN,984060,0.752
VEN.13_1,VEN,830756,0.774
VEN.14_1,VEN,1893346,0.907
VEN.15_1,VEN,877640,0.838
VEN.16_1,VEN,2863286,0.943
VEN.17_1,VEN,1159492,0.844
VEN.18_1,VEN,603758,0.939
VEN.19_1,VEN,973288,0.802
VEN.20_1,VEN,993226,0.853
VEN.21_1,VEN,1265041,0.894
VEN.22_1,VEN,708632,0.742
VEN.23_1,VEN,384515,0.959
VEN.24_1,VEN,675606,0.881
VEN.25_1,VEN,4317103,0.908
VGB.1_1,VGB,301,0.0
VGB.2_1,VGB,315,0.0
VGB.3_1,VGB,19,0.0
VGB.4_1,VGB,26537,0.748
VGB.5_1,VGB,4479,0.0
VIR.1_1,VIR,46025,0.686
VIR.2_1,VIR,3994,0.0
VIR.3_1,VIR,46990,0.878
VNM.1_1,VNM,2235390,0.932
VNM.7_1,VNM,1430030,0.928
VNM.3_1,VNM,1497919,0.876
VNM.4_1,VNM,285821,0.431
VNM.2_1,VNM,937561,0.793
VNM.5_1,VNM,1128283,0.984
VNM.6_1,VNM,1287508,0.916
VNM.8_1,VNM,1497880,0.895
VNM.9_1,VNM,2873827,0.945
VNM.10_1,VNM,1345767,0.727
VNM.11_1,VNM,1222295,0.811
VNM.13_1,VNM,1285696,0.658
VNM.12_1,VNM,2413806,0.978
VNM.14_1,VNM,483445,0.46
VNM.19_1,VNM,1188985,0.985
VNM.15_1,VNM,2312327,0.785
VNM.16_1,VNM,703356,0.648
VNM.20_1,VNM,508030,0.611
VNM.17_1,VNM,3553635,0.927
VNM.18_1,VNM,1765136,0.898
VNM.21_1,VNM,1748325,0.702
VNM.26_1,VNM,730601,0.446
VNM.28_1,VNM,837927,0.972
VNM.27_1,VNM,7433445,0.989
VNM.29_1,VNM,1222877,0.811
VNM.22_1,VNM,1844778,0.972
VNM.23_1,VNM,1842729,0.981
VNM.24_1,VNM,756813,0.851
VNM.25_1,VNM,11542608,0.996
VNM.30_1,VNM,744848,0.691
VNM.31_1,VNM,1228779,0.983
VNM.32_1,VNM,1214570,0.88
VNM.33_1,VNM,1821377,0.789
VNM.34_1,VNM,611378,0.668
VNM.36_1,VNM,432232,0.475
VNM.37_1,VNM,1564178,0.783
VNM.35_1,VNM,703689,0.527
VNM.38_1,VNM,591196,0.642
VNM.39_1,VNM,1539305,0.799
VNM.40_1,VNM,1931003,0.983
VNM.41_1,VNM,2960589,0.82
VNM.42_1,VNM,967301,0.951
VNM.43_1,VNM,591054,0.819
VNM.44_1,VNM,993893,0.763
VNM.45_1,VNM,897542,0.841
VNM.46_1,VNM,873877,0.809
VNM.47_1,VNM,1450734,0.79
VNM.48_1,VNM,1355008,0.839
VNM.49_1,VNM,1152714,0.843
VNM.50_1,VNM,614026,0.732
VNM.51_1,VNM,1385588,0.823
VNM.52_1,VNM,1095900,0.636
VNM.53_1,VNM,1540495,0.854
VNM.55_1,VNM,1904445,0.978
VNM.56_1,VNM,1094770,0.81
VNM.57_1,VNM,3411924,0.86
VNM.54_1,VNM,1086144,0.89
VNM.58_1,VNM,1758649,0.943
VNM.59_1,VNM,1054548,0.85
VNM.60_1,VNM,706022,0.642
VNM.61_1,VNM,1066516,0.93
VNM.62_1,VNM,1037932,0.963
VNM.63_1,VNM,725663,0.695
VUT.1_1,VUT,46694,0.0
VUT.2_1,VUT,41818,0.0
VUT.3_1,VUT,71350,0.286
VUT.4_1,VUT,131539,0.664
VUT.5_1,VUT,42151,0.0
VUT.6_1,VUT,13480,0.0
WLF.1_1,WLF,2039,0.0
WLF.2_1,WLF,1168,0.0
WLF.3_1,WLF,8094,0.0
WSM.1_1,WSM,27542,0.613
WSM.2_1,WSM,6073,0.676
WSM.3_1,WSM,25775,0.246
WSM.4_1,WSM,16324,0.769
WSM.5_1,WSM,5712,0.0
WSM.6_1,WSM,5903,0.0
WSM.7_1,WSM,10329,0.0
WSM.8_1,WSM,6331,0.0
WSM.9_1,WSM,117334,0.82
WSM.10_1,WSM,1594,0.167
WSM.11_1,WSM,7754,0.0
XAD.1_1,XAD,6197,0.622
XAD.2_1,XAD,17727,0.306
XKO.1_1,XKO,165005,0.634
XKO.2_1,XKO,124158,0.62
XKO.3_1,XKO,199155,0.657
XKO.4_1,XKO,166607,0.615
XKO.5_1,XKO,488016,0.769
XKO.6_1,XKO,327043,0.739
XKO.7_1,XKO,168658,0.772
YEM.1_1,YEM,1297268,0.986
YEM.2_1,YEM,778655,0.748
YEM.3_1,YEM,1025228,0.749
YEM.4_1,YEM,832417,0.792
YEM.5_1,YEM,3998774,0.837
YEM.6_1,YEM,766609,0.761
YEM.7_1,YEM,159748,0.608
YEM.8_1,YEM,870893,0.954
YEM.9_1,YEM,3471086,0.996
YEM.10_1,YEM,1550549,0.823
YEM.11_1,YEM,2328145,0.812
YEM.12_1,YEM,1836783,0.731
YEM.13_1,YEM,2585025,0.912
YEM.14_1,YEM,4043558,0.926
YEM.15_1,YEM,1308385,0.757
YEM.16_1,YEM,419300,0.586
YEM.17_1,YEM,689778,0.916
YEM.18_1,YEM,1178253,0.822
YEM.19_1,YEM,1643571,0.74
YEM.20_1,YEM,828298,0.675
YEM.21_1,YEM,4337000,0.929
ZAF.1_1,ZAF,6763451,0.525
ZAF.2_1,ZAF,2726342,0.867
ZAF.3_1,ZAF,16792646,0.973
ZAF.4_1,ZAF,10996477,0.678
ZAF.5_1,ZAF,5957735,0.651
ZAF.6_1,ZAF,4907576,0.83
ZAF.7_1,ZAF,4149644,0.743
ZAF.8_1,ZAF,1402169,0.7
ZAF.9_1,ZAF,7969086,0.898
ZMB.1_1,ZMB,2269709,0.392
ZMB.2_1,ZMB,2999573,0.821
ZMB.3_1,ZMB,2514553,0.26
ZMB.4_1,ZMB,2072930,0.656
ZMB.5_1,ZMB,4442376,0.891
ZMB.6_1,ZMB,1084954,0.327
ZMB.7_1,ZMB,966454,0.458
ZMB.8_1,ZMB,1836159,0.367
ZMB.9_1,ZMB,2347450,0.296
ZMB.10_1,ZMB,1213205,0.282
