gid,alpha3,totalPopulation,fractionUrban
ARE.6.6_1,ARE,14719,1.0
ARE.6.7_1,ARE,12818,1.0
ARE.6.8_1,ARE,4575,1.0
ARE.6.9_1,ARE,22010,1.0
ARE.6.10_1,ARE,119008,0.981
ARE.6.11_1,ARE,3751,1.0
ARE.6.12_1,ARE,30303,1.0
ARE.6.13_1,ARE,15329,1.0
ARE.6.14_1,ARE,12550,1.0
ARE.6.15_1,ARE,10799,1.0
ARE.6.16_1,ARE,26452,1.0
ARE.6.17_1,ARE,16149,1.0
ARE.6.18_1,ARE,2952,1.0
ARE.6.19_1,ARE,17532,1.0
ARE.6.20_1,ARE,8034,1.0
ARE.6.21_1,ARE,18639,1.0
ARE.6.22_1,ARE,63212,1.0
ARE.6.23_1,ARE,10301,1.0
ARE.6.24_1,ARE,12696,1.0
ARE.6.25_1,ARE,2781,1.0
ARE.6.26_1,ARE,6682,1.0
ARE.6.27_1,ARE,4156,1.0
ARE.6.28_1,ARE,18666,1.0
ARE.6.29_1,ARE,12732,1.0
ARE.6.30_1,ARE,15502,1.0
ARE.6.31_1,ARE,77666,0.985
ARE.6.32_1,ARE,13804,1.0
ARE.6.33_1,ARE,23918,1.0
ARE.6.34_1,ARE,21761,1.0
ARE.6.35_1,ARE,14611,1.0
ARE.6.36_1,ARE,21138,1.0
ARE.6.37_1,ARE,19577,1.0
ARE.6.38_1,ARE,22156,1.0
ARE.6.39_1,ARE,32375,0.99
ARE.6.40_1,ARE,6259,1.0
ARE.6.41_1,ARE,10880,1.0
ARE.6.42_1,ARE,16937,1.0
ARE.6.43_1,ARE,98030,1.0
ARE.6.44_1,ARE,4279,1.0
ARE.6.45_1,ARE,21921,1.0
ARE.6.46_1,ARE,10906,1.0
ARE.6.47_1,ARE,16286,1.0
ARE.6.48_1,ARE,20466,0.848
ARE.6.49_1,ARE,58589,1.0
ARE.6.50_1,ARE,12518,1.0
ARE.6.51_1,ARE,8300,1.0
ARE.6.52_1,ARE,12526,1.0
ARE.6.53_1,ARE,7177,0.901
ARE.6.54_1,ARE,16631,1.0
ARE.6.55_1,ARE,9554,1.0
ARE.6.56_1,ARE,14163,1.0
ARE.6.57_1,ARE,13777,0.996
ARE.6.58_1,ARE,566,1.0
ARE.6.59_1,ARE,6518,1.0
ARE.6.60_1,ARE,95513,1.0
ARE.6.61_1,ARE,61210,0.921
ARE.6.62_1,ARE,100031,0.988
ARE.6.63_1,ARE,13035,1.0
ARE.6.64_1,ARE,41949,1.0
ARE.6.65_1,ARE,21860,1.0
ARE.6.66_1,ARE,31738,1.0
ARE.6.67_1,ARE,244,0.0
ARE.6.68_1,ARE,28008,0.916
ARE.6.69_1,ARE,16691,1.0
ARE.6.70_1,ARE,18178,1.0
ARE.6.71_1,ARE,18940,1.0
ARE.6.72_1,ARE,15674,1.0
ARE.6.73_1,ARE,73478,1.0
ARE.6.74_1,ARE,7812,1.0
ARE.6.1_1,ARE,219101,0.607
ARE.7.1_1,ARE,94213,0.753
ARG.1.1_1,ARG,20770,0.458
ARG.1.2_1,ARG,13905,0.645
ARG.1.3_1,ARG,13314,0.606
ARG.1.4_1,ARG,577067,0.996
ARG.1.5_1,ARG,10524,0.676
ARG.1.6_1,ARG,34224,0.788
ARG.1.7_1,ARG,411646,0.999
ARG.1.8_1,ARG,23789,0.795
ARG.1.9_1,ARG,76551,0.784
ARG.1.10_1,ARG,329708,0.966
ARG.1.11_1,ARG,51492,0.792
ARG.1.12_1,ARG,36219,0.784
ARG.1.13_1,ARG,23695,0.597
ARG.1.14_1,ARG,375615,0.988
ARG.1.15_1,ARG,115107,0.958
ARG.1.16_1,ARG,40265,0.706
ARG.1.17_1,ARG,47336,0.796
ARG.1.18_1,ARG,32232,0.582
ARG.1.19_1,ARG,108015,0.836
ARG.1.20_1,ARG,54502,0.624
ARG.1.21_1,ARG,17593,0.797
ARG.1.22_1,ARG,26198,0.806
ARG.1.23_1,ARG,13381,0.382
ARG.1.24_1,ARG,17294,0.694
ARG.1.25_1,ARG,9634,0.723
ARG.1.26_1,ARG,57610,0.791
ARG.1.27_1,ARG,50555,0.81
ARG.1.28_1,ARG,75781,0.84
ARG.1.29_1,ARG,29607,0.88
ARG.1.30_1,ARG,72191,0.85
ARG.1.31_1,ARG,17976,0.543
ARG.1.32_1,ARG,26150,0.747
ARG.1.33_1,ARG,44642,0.731
ARG.1.34_1,ARG,20072,0.64
ARG.1.35_1,ARG,32068,0.911
ARG.1.36_1,ARG,60357,0.97
ARG.1.37_1,ARG,256815,0.974
ARG.1.38_1,ARG,533932,0.971
ARG.1.39_1,ARG,33096,0.316
ARG.1.40_1,ARG,443843,0.978
ARG.1.41_1,ARG,48017,0.784
ARG.1.42_1,ARG,13001,0.749
ARG.1.43_1,ARG,17240,0.0
ARG.1.44_1,ARG,20981,0.806
ARG.1.45_1,ARG,3310,0.0
ARG.1.46_1,ARG,24859,0.802
ARG.1.47_1,ARG,12384,0.696
ARG.1.48_1,ARG,16433,0.651
ARG.1.49_1,ARG,3896,0.0
ARG.1.50_1,ARG,13323,0.514
ARG.1.51_1,ARG,13090,0.507
ARG.1.52_1,ARG,712977,0.945
ARG.1.53_1,ARG,102839,0.901
ARG.1.54_1,ARG,455933,1.0
ARG.1.55_1,ARG,968258,0.999
ARG.1.56_1,ARG,21073,0.724
ARG.1.57_1,ARG,36608,0.533
ARG.1.58_1,ARG,13331,0.0
ARG.1.59_1,ARG,11426,0.777
ARG.1.60_1,ARG,105084,0.882
ARG.1.61_1,ARG,85137,0.913
ARG.1.62_1,ARG,2026280,0.998
ARG.1.63_1,ARG,772197,0.958
ARG.1.64_1,ARG,483853,1.0
ARG.1.65_1,ARG,12014,0.8
ARG.1.66_1,ARG,27732,0.857
ARG.1.67_1,ARG,19600,0.528
ARG.1.68_1,ARG,48646,0.675
ARG.1.69_1,ARG,20714,0.541
ARG.1.70_1,ARG,43136,0.744
ARG.1.71_1,ARG,650188,1.0
ARG.1.72_1,ARG,116624,0.785
ARG.1.73_1,ARG,35335,0.513
ARG.1.74_1,ARG,11755,0.804
ARG.1.75_1,ARG,26518,0.474
ARG.1.76_1,ARG,59351,0.832
ARG.1.77_1,ARG,68751,0.836
ARG.1.78_1,ARG,550116,0.995
ARG.1.79_1,ARG,26002,0.672
ARG.1.80_1,ARG,7924,0.877
ARG.1.81_1,ARG,489647,0.997
ARG.1.82_1,ARG,786841,1.0
ARG.1.83_1,ARG,20277,0.734
ARG.1.84_1,ARG,108640,0.845
ARG.1.85_1,ARG,55900,0.733
ARG.1.86_1,ARG,132525,0.852
ARG.1.87_1,ARG,37632,0.562
ARG.1.88_1,ARG,46555,0.763
ARG.1.89_1,ARG,6936,0.774
ARG.1.90_1,ARG,123373,0.828
ARG.1.91_1,ARG,4329,0.0
ARG.1.92_1,ARG,337715,0.945
ARG.1.93_1,ARG,30951,0.929
ARG.1.94_1,ARG,17943,0.582
ARG.1.95_1,ARG,680276,0.999
ARG.1.96_1,ARG,40706,0.687
ARG.1.97_1,ARG,17841,0.805
ARG.1.98_1,ARG,20627,0.633
ARG.1.99_1,ARG,27258,0.742
ARG.1.100_1,ARG,15176,0.585
ARG.1.101_1,ARG,23772,0.66
ARG.1.102_1,ARG,38184,0.769
ARG.1.103_1,ARG,10000,0.788
ARG.1.104_1,ARG,39284,0.732
ARG.1.105_1,ARG,25594,0.636
ARG.1.106_1,ARG,25322,0.753
ARG.1.107_1,ARG,9905,0.687
ARG.1.108_1,ARG,2821,0.0
ARG.1.109_1,ARG,192893,1.0
ARG.1.110_1,ARG,339132,1.0
ARG.1.111_1,ARG,170438,0.904
ARG.1.112_1,ARG,70079,0.693
ARG.1.113_1,ARG,151096,0.904
ARG.1.114_1,ARG,12104,0.768
ARG.1.115_1,ARG,150525,0.872
ARG.1.116_1,ARG,10976,0.809
ARG.1.117_1,ARG,488796,0.988
ARG.1.118_1,ARG,2041,0.0
ARG.1.119_1,ARG,15564,0.476
ARG.1.120_1,ARG,51349,0.708
ARG.1.121_1,ARG,65959,0.777
ARG.1.122_1,ARG,363139,1.0
ARG.1.123_1,ARG,10621,0.828
ARG.1.124_1,ARG,41892,0.567
ARG.1.125_1,ARG,298893,1.0
ARG.1.126_1,ARG,40189,0.909
ARG.1.127_1,ARG,37742,0.447
ARG.1.128_1,ARG,141460,0.846
ARG.2.1_1,ARG,4617,0.0
ARG.2.2_1,ARG,3746,0.0
ARG.2.3_1,ARG,20698,0.658
ARG.2.4_1,ARG,1679,0.0
ARG.2.5_1,ARG,32273,0.583
ARG.2.6_1,ARG,19059,0.0
ARG.2.7_1,ARG,198061,0.978
ARG.2.8_1,ARG,5780,0.0
ARG.2.9_1,ARG,6879,0.251
ARG.2.10_1,ARG,25251,0.528
ARG.2.11_1,ARG,4864,0.0
ARG.2.12_1,ARG,12612,0.0
ARG.2.13_1,ARG,25012,0.603
ARG.2.14_1,ARG,12487,0.0
ARG.2.15_1,ARG,24954,0.491
ARG.2.16_1,ARG,39943,0.876
ARG.3.1_1,ARG,38943,0.75
ARG.3.2_1,ARG,28189,0.617
ARG.3.3_1,ARG,34171,0.857
ARG.3.4_1,ARG,108966,0.932
ARG.3.5_1,ARG,32345,0.58
ARG.3.6_1,ARG,14356,0.65
ARG.3.7_1,ARG,13668,0.849
ARG.3.8_1,ARG,15043,0.0
ARG.3.9_1,ARG,71073,0.535
ARG.3.10_1,ARG,24928,0.674
ARG.3.11_1,ARG,12992,0.703
ARG.3.12_1,ARG,68373,0.682
ARG.3.13_1,ARG,27431,0.691
ARG.3.14_1,ARG,60633,0.854
ARG.3.15_1,ARG,31794,0.834
ARG.3.16_1,ARG,22240,0.573
ARG.3.17_1,ARG,13744,0.76
ARG.3.18_1,ARG,11931,0.562
ARG.3.19_1,ARG,37167,0.788
ARG.3.20_1,ARG,463954,0.976
ARG.3.21_1,ARG,16094,0.766
ARG.3.22_1,ARG,17395,0.343
ARG.3.23_1,ARG,4468,0.0
ARG.3.24_1,ARG,33003,0.804
ARG.4.1_1,ARG,120346,0.898
ARG.4.2_1,ARG,29764,0.447
ARG.4.3_1,ARG,272069,0.917
ARG.4.4_1,ARG,2156,0.0
ARG.4.5_1,ARG,57732,0.87
ARG.4.6_1,ARG,14963,0.418
ARG.4.7_1,ARG,1794,0.0
ARG.4.8_1,ARG,4042,0.0
ARG.4.9_1,ARG,919,0.0
ARG.4.10_1,ARG,2373,0.0
ARG.4.11_1,ARG,176080,0.952
ARG.4.12_1,ARG,7585,0.0
ARG.4.13_1,ARG,16137,0.645
ARG.4.14_1,ARG,7004,0.0
ARG.4.15_1,ARG,2026,0.0
ARG.5.1_1,ARG,2767554,1.0
ARG.6.1_1,ARG,63591,0.366
ARG.6.2_1,ARG,1442610,0.988
ARG.6.3_1,ARG,260268,0.834
ARG.6.4_1,ARG,65876,0.681
ARG.6.5_1,ARG,39877,0.352
ARG.6.6_1,ARG,144106,0.711
ARG.6.7_1,ARG,34820,0.719
ARG.6.8_1,ARG,68559,0.647
ARG.6.9_1,ARG,116932,0.559
ARG.6.10_1,ARG,5104,0.0
ARG.6.11_1,ARG,6069,0.0
ARG.6.12_1,ARG,41361,0.496
ARG.6.13_1,ARG,168356,0.828
ARG.6.14_1,ARG,277545,0.763
ARG.6.15_1,ARG,52359,0.427
ARG.6.16_1,ARG,10978,0.0
ARG.6.17_1,ARG,116111,0.686
ARG.6.18_1,ARG,42731,0.642
ARG.6.19_1,ARG,60719,0.614
ARG.6.20_1,ARG,227900,0.633
ARG.6.21_1,ARG,159427,0.701
ARG.6.22_1,ARG,5016,0.0
ARG.6.23_1,ARG,121877,0.744
ARG.6.24_1,ARG,22903,0.373
ARG.6.25_1,ARG,17641,0.0
ARG.6.26_1,ARG,116181,0.51
ARG.7.1_1,ARG,41525,0.684
ARG.7.2_1,ARG,2659,0.0
ARG.7.3_1,ARG,434714,0.959
ARG.7.4_1,ARG,24130,0.377
ARG.7.5_1,ARG,48851,0.743
ARG.7.6_1,ARG,16728,0.622
ARG.7.7_1,ARG,33494,0.774
ARG.7.8_1,ARG,8471,0.831
ARG.7.9_1,ARG,16024,0.0
ARG.7.10_1,ARG,97569,0.783
ARG.7.11_1,ARG,9885,0.83
ARG.7.12_1,ARG,33642,0.681
ARG.7.13_1,ARG,32564,0.234
ARG.7.14_1,ARG,10111,0.823
ARG.7.15_1,ARG,44449,0.753
ARG.7.16_1,ARG,40177,0.742
ARG.7.17_1,ARG,53506,0.844
ARG.7.18_1,ARG,24182,0.638
ARG.7.19_1,ARG,16034,0.578
ARG.7.20_1,ARG,19457,0.804
ARG.7.21_1,ARG,14564,0.591
ARG.7.22_1,ARG,11359,0.456
ARG.7.23_1,ARG,19416,0.404
ARG.7.24_1,ARG,69685,0.825
ARG.7.25_1,ARG,9666,0.779
ARG.8.1_1,ARG,86958,0.685
ARG.8.2_1,ARG,192270,0.807
ARG.8.3_1,ARG,50627,0.591
ARG.8.4_1,ARG,77460,0.619
ARG.8.5_1,ARG,28158,0.654
ARG.8.6_1,ARG,16073,0.684
ARG.8.7_1,ARG,57217,0.793
ARG.8.8_1,ARG,121620,0.741
ARG.8.10_1,ARG,14170,0.386
ARG.8.11_1,ARG,71035,0.663
ARG.8.12_1,ARG,40216,0.495
ARG.8.13_1,ARG,376190,0.862
ARG.8.14_1,ARG,27717,0.64
ARG.8.15_1,ARG,112010,0.602
ARG.8.16_1,ARG,42188,0.712
ARG.8.17_1,ARG,54140,0.623
ARG.9.1_1,ARG,20159,0.3
ARG.9.2_1,ARG,270040,0.925
ARG.9.3_1,ARG,18414,0.0
ARG.9.4_1,ARG,16987,0.916
ARG.9.5_1,ARG,78087,0.526
ARG.9.6_1,ARG,20443,0.287
ARG.9.7_1,ARG,97374,0.756
ARG.9.8_1,ARG,69464,0.791
ARG.9.9_1,ARG,16575,0.0
ARG.10.1_1,ARG,341971,0.967
ARG.10.2_1,ARG,14022,0.764
ARG.10.3_1,ARG,113884,0.702
ARG.10.4_1,ARG,19695,0.684
ARG.10.5_1,ARG,93948,0.925
ARG.10.6_1,ARG,43809,0.925
ARG.10.7_1,ARG,2926,0.0
ARG.10.8_1,ARG,8288,0.243
ARG.10.9_1,ARG,85441,0.876
ARG.10.10_1,ARG,22610,0.0
ARG.10.11_1,ARG,3251,0.0
ARG.10.12_1,ARG,3608,0.0
ARG.10.13_1,ARG,14650,0.513
ARG.10.14_1,ARG,5253,0.0
ARG.10.15_1,ARG,2767,0.0
ARG.10.16_1,ARG,22080,0.833
ARG.11.1_1,ARG,10926,0.0
ARG.11.2_1,ARG,2497,0.01
ARG.11.3_1,ARG,134722,0.946
ARG.11.4_1,ARG,9365,0.0
ARG.11.5_1,ARG,3430,0.0
ARG.11.6_1,ARG,12901,0.563
ARG.11.7_1,ARG,1586,0.0
ARG.11.8_1,ARG,15020,0.532
ARG.11.9_1,ARG,1198,0.0
ARG.11.10_1,ARG,9339,0.0
ARG.11.11_1,ARG,7981,0.0
ARG.11.12_1,ARG,462,0.0
ARG.11.13_1,ARG,561,0.0
ARG.11.14_1,ARG,9285,0.543
ARG.11.15_1,ARG,65432,0.908
ARG.11.16_1,ARG,10961,0.642
ARG.11.17_1,ARG,9231,0.0
ARG.11.18_1,ARG,11517,0.0
ARG.11.19_1,ARG,17946,0.65
ARG.11.20_1,ARG,15607,0.812
ARG.11.21_1,ARG,5905,0.0
ARG.11.22_1,ARG,16103,0.69
ARG.12.1_1,ARG,18948,0.742
ARG.12.2_1,ARG,255187,0.965
ARG.12.3_1,ARG,5088,0.0
ARG.12.4_1,ARG,17055,0.848
ARG.12.5_1,ARG,61836,0.729
ARG.12.6_1,ARG,10166,0.0
ARG.12.7_1,ARG,6713,0.0
ARG.12.8_1,ARG,2827,0.0
ARG.12.9_1,ARG,8682,0.64
ARG.12.10_1,ARG,4754,0.0
ARG.12.11_1,ARG,1979,0.0
ARG.12.12_1,ARG,8114,0.0
ARG.12.13_1,ARG,5617,0.0
ARG.12.14_1,ARG,4829,0.0
ARG.12.15_1,ARG,17373,0.811
ARG.12.16_1,ARG,4595,0.0
ARG.12.17_1,ARG,2855,0.0
ARG.12.18_1,ARG,3252,0.0
ARG.13.1_1,ARG,256620,0.995
ARG.13.2_1,ARG,51978,0.67
ARG.13.3_1,ARG,254148,0.997
ARG.13.4_1,ARG,235218,0.954
ARG.13.5_1,ARG,67043,0.7
ARG.13.6_1,ARG,11083,0.706
ARG.13.7_1,ARG,238963,0.922
ARG.13.8_1,ARG,42092,0.295
ARG.13.9_1,ARG,152641,0.822
ARG.13.10_1,ARG,219320,0.853
ARG.13.11_1,ARG,33096,0.729
ARG.13.12_1,ARG,76080,0.639
ARG.13.13_1,ARG,35323,0.553
ARG.13.14_1,ARG,125357,0.746
ARG.13.15_1,ARG,217826,0.701
ARG.13.16_1,ARG,18355,0.0
ARG.13.17_1,ARG,61709,0.713
ARG.13.18_1,ARG,38800,0.477
ARG.14.1_1,ARG,51193,0.669
ARG.14.2_1,ARG,65497,0.585
ARG.14.3_1,ARG,33784,0.587
ARG.14.4_1,ARG,428941,0.979
ARG.14.5_1,ARG,11401,0.703
ARG.14.6_1,ARG,96403,0.843
ARG.14.7_1,ARG,81847,0.729
ARG.14.8_1,ARG,84226,0.531
ARG.14.9_1,ARG,103937,0.907
ARG.14.10_1,ARG,54464,0.632
ARG.14.11_1,ARG,56059,0.584
ARG.14.12_1,ARG,44172,0.817
ARG.14.13_1,ARG,131182,0.744
ARG.14.14_1,ARG,68719,0.671
ARG.14.15_1,ARG,25096,0.586
ARG.14.16_1,ARG,40195,0.394
ARG.14.17_1,ARG,32411,0.155
ARG.15.1_1,ARG,10996,0.559
ARG.15.2_1,ARG,14997,0.0
ARG.15.3_1,ARG,2476,0.0
ARG.15.4_1,ARG,18716,0.813
ARG.15.5_1,ARG,5481,0.0
ARG.15.6_1,ARG,468843,0.928
ARG.15.7_1,ARG,18593,0.865
ARG.15.8_1,ARG,38129,0.755
ARG.15.9_1,ARG,8445,0.717
ARG.15.10_1,ARG,16413,0.764
ARG.15.11_1,ARG,8702,0.0
ARG.15.12_1,ARG,5600,0.0
ARG.15.13_1,ARG,35542,0.746
ARG.15.14_1,ARG,5527,0.0
ARG.15.15_1,ARG,8698,0.0
ARG.15.16_1,ARG,44111,0.881
ARG.16.1_1,ARG,70329,0.841
ARG.16.2_1,ARG,43285,0.685
ARG.16.3_1,ARG,169196,0.932
ARG.16.4_1,ARG,8758,0.685
ARG.16.5_1,ARG,6446,0.332
ARG.16.6_1,ARG,400103,0.816
ARG.16.7_1,ARG,1900,0.0
ARG.16.8_1,ARG,4108,0.0
ARG.16.9_1,ARG,16837,0.742
ARG.16.10_1,ARG,8997,0.0
ARG.16.11_1,ARG,37363,0.83
ARG.16.12_1,ARG,9630,0.687
ARG.16.13_1,ARG,19996,0.722
ARG.17.1_1,ARG,66633,0.605
ARG.17.2_1,ARG,8498,0.0
ARG.17.3_1,ARG,18227,0.839
ARG.17.4_1,ARG,662742,0.981
ARG.17.5_1,ARG,59101,0.731
ARG.17.6_1,ARG,24716,0.523
ARG.17.7_1,ARG,56259,0.819
ARG.17.8_1,ARG,144922,0.809
ARG.17.9_1,ARG,3616,0.0
ARG.17.10_1,ARG,6758,0.0
ARG.17.11_1,ARG,32004,0.834
ARG.17.12_1,ARG,6744,0.0
ARG.17.13_1,ARG,2637,0.0
ARG.17.14_1,ARG,8944,0.0
ARG.17.15_1,ARG,7017,0.787
ARG.17.16_1,ARG,50113,0.766
ARG.17.17_1,ARG,6610,0.0
ARG.17.18_1,ARG,163519,0.879
ARG.17.19_1,ARG,36383,0.217
ARG.17.20_1,ARG,33439,0.705
ARG.17.21_1,ARG,49061,0.627
ARG.17.22_1,ARG,8396,0.003
ARG.17.23_1,ARG,11537,0.0
ARG.18.1_1,ARG,28096,0.786
ARG.18.2_1,ARG,6110,0.0
ARG.18.3_1,ARG,9772,0.0
ARG.18.4_1,ARG,149805,0.924
ARG.18.5_1,ARG,44862,0.753
ARG.18.6_1,ARG,43208,0.958
ARG.18.7_1,ARG,11347,0.0
ARG.18.8_1,ARG,24605,0.567
ARG.18.9_1,ARG,86673,0.832
ARG.18.10_1,ARG,145968,0.94
ARG.18.11_1,ARG,109027,0.981
ARG.18.12_1,ARG,15783,0.0
ARG.18.13_1,ARG,36584,0.871
ARG.18.14_1,ARG,25936,0.269
ARG.18.15_1,ARG,5463,0.0
ARG.18.16_1,ARG,8640,0.655
ARG.18.17_1,ARG,19840,0.0
ARG.18.18_1,ARG,6012,0.0
ARG.19.1_1,ARG,24254,0.327
ARG.19.2_1,ARG,4916,0.0
ARG.19.3_1,ARG,26050,0.484
ARG.19.4_1,ARG,15885,0.482
ARG.19.5_1,ARG,159676,0.877
ARG.19.6_1,ARG,14831,0.0
ARG.19.7_1,ARG,39250,0.723
ARG.19.8_1,ARG,265390,0.904
ARG.19.9_1,ARG,5847,0.0
ARG.20.1_1,ARG,18534,0.879
ARG.20.2_1,ARG,183476,0.871
ARG.20.3_1,ARG,179919,0.953
ARG.20.4_1,ARG,39177,0.793
ARG.20.5_1,ARG,14619,0.523
ARG.20.6_1,ARG,15420,0.906
ARG.20.7_1,ARG,8637,0.726
ARG.21.1_1,ARG,44865,0.683
ARG.21.2_1,ARG,87325,0.659
ARG.21.3_1,ARG,204206,0.693
ARG.21.4_1,ARG,90548,0.595
ARG.21.5_1,ARG,22778,0.512
ARG.21.6_1,ARG,216317,0.645
ARG.21.7_1,ARG,194389,0.775
ARG.21.8_1,ARG,77344,0.495
ARG.21.9_1,ARG,634158,0.945
ARG.21.10_1,ARG,116483,0.602
ARG.21.11_1,ARG,33229,0.557
ARG.21.12_1,ARG,1461722,0.959
ARG.21.13_1,ARG,75382,0.555
ARG.21.14_1,ARG,33765,0.674
ARG.21.15_1,ARG,88862,0.519
ARG.21.16_1,ARG,44297,0.612
ARG.21.17_1,ARG,206127,0.804
ARG.21.18_1,ARG,69807,0.465
ARG.21.19_1,ARG,55457,0.539
ARG.22.1_1,ARG,9214,0.0
ARG.22.2_1,ARG,20706,0.296
ARG.22.3_1,ARG,11655,0.0
ARG.22.4_1,ARG,22375,0.0
ARG.22.5_1,ARG,225022,0.839
ARG.22.6_1,ARG,10888,0.652
ARG.22.7_1,ARG,267065,0.942
ARG.22.8_1,ARG,38317,0.702
ARG.22.9_1,ARG,36653,0.575
ARG.22.10_1,ARG,21015,0.0
ARG.22.11_1,ARG,42854,0.676
ARG.22.12_1,ARG,8374,0.0
ARG.22.13_1,ARG,16643,0.0
ARG.22.14_1,ARG,20715,0.318
ARG.22.15_1,ARG,23153,0.596
ARG.22.16_1,ARG,2212,0.0
ARG.22.17_1,ARG,37554,0.393
ARG.22.18_1,ARG,15287,0.403
ARG.22.19_1,ARG,21580,0.0
ARG.22.20_1,ARG,11273,0.525
ARG.22.21_1,ARG,67564,0.598
ARG.22.22_1,ARG,5722,0.0
ARG.22.23_1,ARG,58668,0.627
ARG.22.24_1,ARG,12651,0.0
ARG.22.25_1,ARG,9549,0.0
ARG.22.26_1,ARG,5937,0.0
ARG.22.27_1,ARG,8547,0.003
ARG.23.1_1,ARG,93676,0.891
ARG.23.2_1,ARG,75703,0.979
ARG.24.1_1,ARG,44891,0.0
ARG.24.2_1,ARG,612563,0.999
ARG.24.3_1,ARG,90264,0.795
ARG.24.4_1,ARG,229837,0.849
ARG.24.5_1,ARG,39442,0.81
ARG.24.6_1,ARG,15463,0.0
ARG.24.7_1,ARG,32733,0.728
ARG.24.8_1,ARG,22407,0.384
ARG.24.9_1,ARG,66137,0.327
ARG.24.10_1,ARG,59880,0.883
ARG.24.11_1,ARG,71242,0.701
ARG.24.12_1,ARG,64998,0.777
ARG.24.13_1,ARG,34796,0.341
ARG.24.14_1,ARG,17253,0.312
ARG.24.15_1,ARG,220396,0.938
ARG.24.16_1,ARG,19916,0.309
ARG.24.17_1,ARG,95632,0.978
ASM.1.1_1,ASM,2823,0.836
ASM.1.2_1,ASM,6336,0.915
ASM.1.3_1,ASM,2288,0.0
ASM.1.4_1,ASM,2171,0.306
ASM.1.5_1,ASM,2221,0.0
ASM.2.1_1,ASM,195,0.0
ASM.2.2_1,ASM,196,0.0
ASM.2.3_1,ASM,80,0.0
ASM.2.4_1,ASM,111,0.0
ASM.2.5_1,ASM,332,0.0
ASM.3.2_1,ASM,6,0.0
ASM.4.5_1,ASM,3213,0.944
ASM.4.1_2,ASM,1785,0.283
ASM.4.2_1,ASM,2323,0.621
ASM.4.3_1,ASM,3219,0.961
ASM.4.4_1,ASM,15062,0.937
AUS.1.1_1,AUS,0,0.0
AUS.2.1_1,AUS,410527,0.975
AUS.3.1_1,AUS,0,0.0
AUS.4.1_1,AUS,249,0.0
AUS.5.1_1,AUS,52953,0.888
AUS.5.2_1,AUS,25210,0.769
AUS.5.3_1,AUS,51595,1.0
AUS.5.4_1,AUS,117995,1.0
AUS.5.5_1,AUS,42922,0.747
AUS.5.6_1,AUS,2092,0.0
AUS.5.7_1,AUS,228803,0.999
AUS.5.8_1,AUS,44783,0.728
AUS.5.9_1,AUS,35998,0.0
AUS.5.10_1,AUS,14168,0.0
AUS.5.11_1,AUS,8043,0.0
AUS.5.12_1,AUS,442860,0.986
AUS.5.13_1,AUS,5530,0.0
AUS.5.14_1,AUS,7887,0.0
AUS.5.15_1,AUS,84622,0.764
AUS.5.16_1,AUS,2446,0.0
AUS.5.17_1,AUS,2465,0.0
AUS.5.18_1,AUS,2657,0.0
AUS.5.19_1,AUS,49900,1.0
AUS.5.20_1,AUS,2375,0.0
AUS.5.21_1,AUS,1472,0.0
AUS.5.22_1,AUS,16491,0.892
AUS.5.23_1,AUS,41566,1.0
AUS.5.24_1,AUS,31775,0.232
AUS.5.25_1,AUS,14050,0.0
AUS.5.26_1,AUS,90005,0.887
AUS.5.27_1,AUS,160937,0.968
AUS.5.28_1,AUS,110469,1.0
AUS.5.29_1,AUS,163102,1.0
AUS.5.30_1,AUS,2433,0.0
AUS.5.31_1,AUS,1737,0.0
AUS.5.32_1,AUS,63187,0.712
AUS.5.33_1,AUS,54274,0.411
AUS.5.34_1,AUS,4120,0.0
AUS.5.35_1,AUS,79892,0.727
AUS.5.36_1,AUS,1454,0.0
AUS.5.37_1,AUS,4340,0.0
AUS.5.38_1,AUS,10473,0.586
AUS.5.39_1,AUS,3436,0.0
AUS.5.40_1,AUS,7713,0.682
AUS.5.41_1,AUS,11115,0.122
AUS.5.42_1,AUS,11651,0.499
AUS.5.43_1,AUS,6826,0.0
AUS.5.44_1,AUS,40367,0.762
AUS.5.45_1,AUS,10035,0.0
AUS.5.46_1,AUS,40495,0.301
AUS.5.47_1,AUS,216111,0.985
AUS.5.48_1,AUS,8696,0.581
AUS.5.49_1,AUS,4400,0.0
AUS.5.50_1,AUS,8981,0.0
AUS.5.51_1,AUS,5305,0.0
AUS.5.52_1,AUS,174169,0.927
AUS.5.53_1,AUS,30805,0.689
AUS.5.54_1,AUS,39635,0.52
AUS.5.55_1,AUS,10543,0.0
AUS.5.56_1,AUS,51752,0.278
AUS.5.57_1,AUS,24142,0.672
AUS.5.58_1,AUS,3894,0.0
AUS.5.59_1,AUS,13051,0.582
AUS.5.60_1,AUS,4595,0.0
AUS.5.61_1,AUS,4939,0.0
AUS.5.62_1,AUS,4013,0.0
AUS.5.63_1,AUS,75310,0.421
AUS.5.64_1,AUS,2596,0.0
AUS.5.65_1,AUS,131172,1.0
AUS.5.66_1,AUS,191904,0.932
AUS.5.67_1,AUS,15307,1.0
AUS.5.68_1,AUS,97610,1.0
AUS.5.69_1,AUS,16857,0.527
AUS.5.70_1,AUS,1480,0.0
AUS.5.71_1,AUS,6325,0.0
AUS.5.72_1,AUS,31074,0.273
AUS.5.73_1,AUS,23651,0.631
