gid,alpha3,totalPopulation,fractionUrban
RWA.4.5.10.3.1_1,RWA,559,1.0
RWA.4.5.10.3.2_1,RWA,329,0.941
RWA.4.5.10.3.3_1,RWA,302,0.93
RWA.4.5.10.3.4_1,RWA,408,0.633
RWA.4.5.10.3.5_1,RWA,392,1.0
RWA.4.5.10.3.6_1,RWA,286,1.0
RWA.4.5.10.3.7_1,RWA,466,0.95
RWA.4.5.10.4.1_1,RWA,798,1.0
RWA.4.5.10.4.2_1,RWA,392,1.0
RWA.4.5.10.4.3_1,RWA,664,1.0
RWA.4.5.10.4.4_1,RWA,621,1.0
RWA.4.5.10.4.5_1,RWA,726,1.0
RWA.4.5.10.4.6_1,RWA,3117,1.0
RWA.4.5.10.5.1_1,RWA,1084,1.0
RWA.4.5.10.5.2_1,RWA,3172,1.0
RWA.4.5.10.5.3_1,RWA,1964,1.0
RWA.4.5.10.5.4_1,RWA,2087,1.0
RWA.4.5.10.5.5_1,RWA,1109,1.0
RWA.4.5.10.5.6_1,RWA,366,1.0
RWA.4.5.10.5.7_1,RWA,620,1.0
RWA.4.5.10.5.8_1,RWA,3926,1.0
RWA.4.5.10.6.1_1,RWA,1458,1.0
RWA.4.5.10.6.2_1,RWA,1254,1.0
RWA.4.5.10.6.3_1,RWA,2693,1.0
RWA.4.5.10.6.4_1,RWA,2379,1.0
RWA.4.5.10.6.5_1,RWA,998,1.0
RWA.4.5.10.6.6_1,RWA,2719,1.0
RWA.4.5.10.6.7_1,RWA,2394,1.0
RWA.4.5.10.6.8_1,RWA,1947,1.0
RWA.4.5.10.6.9_1,RWA,989,1.0
RWA.4.5.10.6.10_1,RWA,3561,1.0
RWA.4.5.10.6.11_1,RWA,2962,1.0
RWA.4.5.11.1.1_1,RWA,518,1.0
RWA.4.5.11.1.2_1,RWA,301,1.0
RWA.4.5.11.1.3_1,RWA,318,1.0
RWA.4.5.11.1.4_1,RWA,349,0.87
RWA.4.5.11.1.5_1,RWA,162,1.0
RWA.4.5.11.1.6_1,RWA,491,1.0
RWA.4.5.11.1.7_1,RWA,285,1.0
RWA.4.5.11.2.1_1,RWA,520,1.0
RWA.4.5.11.2.2_1,RWA,291,1.0
RWA.4.5.11.2.3_1,RWA,406,1.0
RWA.4.5.11.2.4_1,RWA,469,1.0
RWA.4.5.11.2.5_1,RWA,350,1.0
RWA.4.5.11.2.6_1,RWA,278,1.0
RWA.4.5.11.3.1_1,RWA,349,1.0
RWA.4.5.11.3.2_1,RWA,506,0.675
RWA.4.5.11.3.3_1,RWA,561,1.0
RWA.4.5.11.3.4_1,RWA,284,1.0
RWA.4.5.11.3.5_1,RWA,338,1.0
RWA.4.5.11.3.6_1,RWA,569,0.99
RWA.4.5.11.3.7_1,RWA,493,1.0
RWA.4.5.11.4.1_1,RWA,295,1.0
RWA.4.5.11.4.2_1,RWA,373,1.0
RWA.4.5.11.4.3_1,RWA,400,1.0
RWA.4.5.11.4.4_1,RWA,464,1.0
RWA.4.5.11.4.5_1,RWA,375,1.0
RWA.4.5.11.4.6_1,RWA,548,1.0
RWA.4.5.11.5.1_1,RWA,464,0.8
RWA.4.5.11.5.2_1,RWA,417,0.736
RWA.4.5.11.5.3_1,RWA,703,1.0
RWA.4.5.11.5.4_1,RWA,467,1.0
RWA.4.5.11.5.5_1,RWA,190,1.0
RWA.4.5.11.5.6_1,RWA,586,0.992
RWA.4.5.11.5.7_1,RWA,449,1.0
RWA.4.5.11.5.8_1,RWA,532,1.0
RWA.4.5.11.5.9_1,RWA,397,1.0
RWA.4.5.11.5.10_1,RWA,504,0.911
RWA.4.5.11.6.1_1,RWA,318,1.0
RWA.4.5.11.6.2_1,RWA,976,1.0
RWA.4.5.11.6.3_1,RWA,199,1.0
RWA.4.5.11.6.4_1,RWA,2251,1.0
RWA.4.5.11.6.5_1,RWA,596,1.0
RWA.4.5.11.6.6_1,RWA,251,1.0
RWA.4.5.11.6.7_1,RWA,1093,1.0
RWA.4.5.11.6.8_1,RWA,439,1.0
RWA.4.5.11.6.9_1,RWA,437,1.0
RWA.4.5.11.6.10_1,RWA,552,1.0
RWA.4.5.11.7.1_1,RWA,3367,1.0
RWA.4.5.11.7.2_1,RWA,1277,1.0
RWA.4.5.11.7.3_1,RWA,671,1.0
RWA.4.5.11.7.4_1,RWA,1445,1.0
RWA.4.5.11.7.5_1,RWA,1430,1.0
RWA.4.5.11.7.6_1,RWA,2466,1.0
RWA.4.5.11.7.7_1,RWA,1764,1.0
RWA.4.5.11.7.8_1,RWA,2812,1.0
RWA.4.5.12.1.1_1,RWA,1638,1.0
RWA.4.5.12.1.2_1,RWA,2346,1.0
RWA.4.5.12.1.3_1,RWA,1510,1.0
RWA.4.5.12.2.1_1,RWA,220,0.513
RWA.4.5.12.2.2_1,RWA,341,0.904
RWA.4.5.12.2.3_1,RWA,683,1.0
RWA.4.5.12.2.4_1,RWA,159,0.301
RWA.4.5.12.2.5_1,RWA,431,1.0
RWA.4.5.12.2.6_1,RWA,312,1.0
RWA.4.5.12.3.1_1,RWA,6171,1.0
RWA.4.5.12.3.2_1,RWA,3053,1.0
RWA.4.5.12.3.3_1,RWA,1848,1.0
RWA.4.5.12.3.4_1,RWA,4257,1.0
RWA.4.5.12.3.5_1,RWA,3314,1.0
RWA.4.5.12.4.1_1,RWA,2180,1.0
RWA.4.5.12.4.2_1,RWA,7746,1.0
RWA.4.5.12.4.3_1,RWA,1383,1.0
RWA.4.5.12.4.4_1,RWA,1421,1.0
RWA.4.5.12.4.5_1,RWA,3450,1.0
RWA.4.5.12.5.1_1,RWA,399,1.0
RWA.4.5.12.5.2_1,RWA,274,1.0
RWA.4.5.12.5.3_1,RWA,331,1.0
RWA.4.5.12.5.4_1,RWA,349,1.0
RWA.4.5.12.5.5_1,RWA,244,1.0
RWA.4.5.12.5.6_1,RWA,548,1.0
RWA.4.5.12.6.1_1,RWA,999,1.0
RWA.4.5.12.6.2_1,RWA,1242,1.0
RWA.4.5.12.6.3_1,RWA,509,1.0
RWA.4.5.12.6.4_1,RWA,794,1.0
RWA.4.5.12.6.5_1,RWA,1245,1.0
RWA.4.5.12.7.1_1,RWA,1286,0.959
RWA.4.5.12.7.2_1,RWA,2977,1.0
RWA.4.5.12.7.3_1,RWA,2997,1.0
RWA.4.5.12.7.4_1,RWA,2726,1.0
RWA.4.5.12.7.5_1,RWA,397,0.896
RWA.4.5.13.1.1_1,RWA,362,1.0
RWA.4.5.13.1.2_1,RWA,206,0.644
RWA.4.5.13.1.3_1,RWA,219,1.0
RWA.4.5.13.1.4_1,RWA,308,0.976
RWA.4.5.13.1.5_1,RWA,201,0.647
RWA.4.5.13.1.6_1,RWA,381,0.814
RWA.4.5.13.1.7_1,RWA,455,1.0
RWA.4.5.13.2.1_1,RWA,758,1.0
RWA.4.5.13.2.2_1,RWA,2575,1.0
RWA.4.5.13.2.3_1,RWA,3762,1.0
RWA.4.5.13.2.4_1,RWA,1577,1.0
RWA.4.5.13.2.5_1,RWA,1951,1.0
RWA.4.5.13.2.6_1,RWA,2296,1.0
RWA.4.5.13.2.7_1,RWA,2048,1.0
RWA.4.5.13.2.8_1,RWA,3696,1.0
RWA.4.5.13.3.1_1,RWA,1924,1.0
RWA.4.5.13.3.2_1,RWA,646,1.0
RWA.4.5.13.3.3_1,RWA,1151,1.0
RWA.4.5.13.3.4_1,RWA,2751,1.0
RWA.4.5.13.3.5_1,RWA,2294,1.0
RWA.4.5.13.3.6_1,RWA,362,1.0
RWA.4.5.13.4.1_1,RWA,1682,1.0
RWA.4.5.13.4.2_1,RWA,450,1.0
RWA.4.5.13.4.3_1,RWA,3687,1.0
RWA.4.5.13.4.4_1,RWA,1531,1.0
RWA.4.5.13.4.5_1,RWA,585,1.0
RWA.4.5.13.4.6_1,RWA,567,1.0
RWA.4.5.13.4.7_1,RWA,2762,1.0
RWA.4.5.13.5.1_1,RWA,3283,1.0
RWA.4.5.13.5.2_1,RWA,3446,1.0
RWA.4.5.13.5.3_1,RWA,726,1.0
RWA.4.5.13.5.4_1,RWA,3421,1.0
RWA.4.5.13.5.5_1,RWA,1651,1.0
RWA.4.5.13.5.6_1,RWA,671,1.0
RWA.4.5.13.6.1_1,RWA,904,1.0
RWA.4.5.13.6.2_1,RWA,793,1.0
RWA.4.5.13.6.3_1,RWA,3217,1.0
RWA.4.5.13.6.4_1,RWA,502,1.0
RWA.4.5.13.6.5_1,RWA,330,1.0
RWA.4.5.13.6.6_1,RWA,473,1.0
RWA.4.5.13.6.7_1,RWA,187,1.0
RWA.4.5.13.7.1_1,RWA,1270,1.0
RWA.4.5.13.7.2_1,RWA,1421,1.0
RWA.4.5.13.7.3_1,RWA,3209,1.0
RWA.4.5.13.7.4_1,RWA,959,1.0
RWA.4.5.13.7.5_1,RWA,733,1.0
RWA.4.5.13.7.6_1,RWA,2027,1.0
RWA.4.5.13.7.7_1,RWA,1841,1.0
RWA.4.5.13.7.8_1,RWA,1312,1.0
RWA.4.5.13.7.9_1,RWA,1236,1.0
RWA.4.5.13.7.10_1,RWA,1620,1.0
RWA.4.6.1.1.1_1,RWA,926,1.0
RWA.4.6.1.1.2_1,RWA,812,1.0
RWA.4.6.1.1.3_1,RWA,1371,1.0
RWA.4.6.1.1.4_1,RWA,733,1.0
RWA.4.6.1.1.5_1,RWA,1585,1.0
RWA.4.6.1.1.6_1,RWA,1419,1.0
RWA.4.6.1.1.7_1,RWA,1596,1.0
RWA.4.6.1.1.8_1,RWA,1387,1.0
RWA.4.6.1.1.9_1,RWA,1243,1.0
RWA.4.6.1.1.10_1,RWA,552,1.0
RWA.4.6.1.1.11_1,RWA,1120,1.0
RWA.4.6.1.1.12_1,RWA,1772,1.0
RWA.4.6.1.1.13_1,RWA,877,0.913
RWA.4.6.1.2.1_1,RWA,748,0.817
RWA.4.6.1.2.2_1,RWA,1110,1.0
RWA.4.6.1.2.3_1,RWA,714,0.997
RWA.4.6.1.2.4_1,RWA,3021,1.0
RWA.4.6.1.2.5_1,RWA,457,0.998
RWA.4.6.1.2.6_1,RWA,917,1.0
RWA.4.6.1.2.7_1,RWA,293,1.0
RWA.4.6.1.2.8_1,RWA,1613,1.0
RWA.4.6.1.2.9_1,RWA,612,1.0
RWA.4.6.1.2.10_1,RWA,1090,1.0
RWA.4.6.1.2.11_1,RWA,2952,1.0
RWA.4.6.1.2.12_1,RWA,170,1.0
RWA.4.6.1.3.1_1,RWA,288,0.0
RWA.4.6.1.3.2_1,RWA,1442,0.775
RWA.4.6.1.3.3_1,RWA,372,0.997
RWA.4.6.1.3.4_1,RWA,437,1.0
RWA.4.6.1.3.5_1,RWA,1256,1.0
RWA.4.6.1.3.6_1,RWA,1320,1.0
RWA.4.6.1.3.7_1,RWA,325,0.942
RWA.4.6.1.3.8_1,RWA,650,1.0
RWA.4.6.1.3.9_1,RWA,367,0.854
RWA.4.6.1.3.10_1,RWA,916,1.0
RWA.4.6.1.3.11_1,RWA,373,0.404
RWA.4.6.1.3.12_1,RWA,2257,1.0
RWA.4.6.2.1.1_1,RWA,591,1.0
RWA.4.6.2.1.2_1,RWA,732,1.0
RWA.4.6.2.1.3_1,RWA,289,0.0
RWA.4.6.2.1.4_1,RWA,404,0.971
RWA.4.6.2.1.5_1,RWA,427,0.77
RWA.4.6.2.1.6_1,RWA,649,0.953
RWA.4.6.2.1.7_1,RWA,854,0.732
RWA.4.6.2.2.1_1,RWA,756,1.0
RWA.4.6.2.2.2_1,RWA,3,0.939
RWA.4.6.2.2.3_1,RWA,911,1.0
RWA.4.6.2.2.4_1,RWA,577,1.0
RWA.4.6.2.2.5_1,RWA,1368,1.0
RWA.4.6.2.2.6_1,RWA,491,1.0
RWA.4.6.2.2.7_1,RWA,961,1.0
RWA.4.6.2.2.8_1,RWA,599,0.842
RWA.4.6.2.2.9_1,RWA,510,1.0
RWA.4.6.2.2.10_1,RWA,272,0.577
RWA.4.6.2.2.11_1,RWA,646,1.0
RWA.4.6.2.3.1_1,RWA,286,0.016
RWA.4.6.2.3.2_1,RWA,525,1.0
RWA.4.6.2.3.3_1,RWA,353,0.698
RWA.4.6.2.3.4_1,RWA,507,0.253
RWA.4.6.2.3.5_1,RWA,522,0.815
RWA.4.6.2.3.6_1,RWA,1349,0.876
RWA.4.6.2.4.1_1,RWA,1176,0.951
RWA.4.6.2.4.2_1,RWA,453,0.746
RWA.4.6.2.4.3_1,RWA,780,0.748
RWA.4.6.2.4.4_1,RWA,642,0.824
RWA.4.6.2.4.5_1,RWA,835,0.731
RWA.4.6.2.4.6_1,RWA,1292,0.65
RWA.4.6.2.4.7_1,RWA,2559,0.959
RWA.4.6.2.4.8_1,RWA,954,1.0
RWA.4.6.2.4.9_1,RWA,1053,0.939
RWA.4.6.2.4.10_1,RWA,627,0.54
RWA.4.6.3.1.1_1,RWA,342,0.846
RWA.4.6.3.1.2_1,RWA,1219,0.84
RWA.4.6.3.2.1_1,RWA,625,1.0
RWA.4.6.3.2.2_1,RWA,554,1.0
RWA.4.6.3.2.3_1,RWA,684,1.0
RWA.4.6.3.2.4_1,RWA,572,1.0
RWA.4.6.3.2.5_1,RWA,381,0.64
RWA.4.6.3.2.6_1,RWA,605,0.934
RWA.4.6.3.2.7_1,RWA,848,1.0
RWA.4.6.3.2.8_1,RWA,573,1.0
RWA.4.6.3.3.1_1,RWA,574,0.325
RWA.4.6.3.3.2_1,RWA,976,0.848
RWA.4.6.3.4.1_1,RWA,196,0.534
RWA.4.6.3.4.2_1,RWA,700,1.0
RWA.4.6.3.4.3_1,RWA,408,0.846
RWA.4.6.3.4.4_1,RWA,616,0.991
RWA.4.6.3.5.1_1,RWA,1335,1.0
RWA.4.6.3.5.2_1,RWA,733,0.824
RWA.4.6.3.5.3_1,RWA,1527,0.993
RWA.4.6.3.5.4_1,RWA,655,0.977
RWA.4.6.3.5.5_1,RWA,800,0.819
RWA.4.6.3.5.6_1,RWA,988,0.951
RWA.4.6.3.5.7_1,RWA,438,0.65
RWA.4.6.4.1.1_1,RWA,5,1.0
RWA.4.6.4.1.2_1,RWA,82,0.994
RWA.4.6.4.2.1_1,RWA,660,1.0
RWA.4.6.4.2.2_1,RWA,472,1.0
RWA.4.6.4.2.3_1,RWA,524,1.0
RWA.4.6.4.2.4_1,RWA,303,1.0
RWA.4.6.4.2.5_1,RWA,804,0.967
RWA.4.6.4.3.1_1,RWA,805,1.0
RWA.4.6.4.3.2_1,RWA,1741,1.0
RWA.4.6.4.3.3_1,RWA,487,0.999
RWA.4.6.4.3.4_1,RWA,592,0.956
RWA.4.6.4.4.1_1,RWA,852,1.0
RWA.4.6.4.4.2_1,RWA,702,1.0
RWA.4.6.4.4.3_1,RWA,718,0.801
RWA.4.6.4.4.4_1,RWA,628,1.0
RWA.4.6.4.5.1_1,RWA,627,1.0
RWA.4.6.4.5.2_1,RWA,620,0.959
RWA.4.6.4.5.3_1,RWA,744,1.0
RWA.4.6.4.5.4_1,RWA,792,1.0
RWA.4.6.4.5.5_1,RWA,562,0.967
RWA.4.6.4.5.6_1,RWA,322,1.0
RWA.4.6.4.5.7_1,RWA,552,1.0
RWA.4.6.4.5.8_1,RWA,526,0.709
RWA.4.6.4.6.1_1,RWA,740,0.999
RWA.4.6.4.6.2_1,RWA,591,0.819
RWA.4.6.4.6.3_1,RWA,1510,1.0
RWA.4.6.4.6.4_1,RWA,1244,1.0
RWA.4.6.4.6.5_1,RWA,674,1.0
RWA.4.6.4.7.1_1,RWA,1058,1.0
RWA.4.6.4.7.2_1,RWA,893,1.0
RWA.4.6.4.7.3_1,RWA,601,0.735
RWA.4.6.4.7.4_1,RWA,385,0.256
RWA.4.6.4.7.5_1,RWA,585,0.715
RWA.4.6.4.8.1_1,RWA,709,1.0
RWA.4.6.4.8.2_1,RWA,254,0.646
RWA.4.6.4.8.3_1,RWA,389,1.0
RWA.4.6.4.8.4_1,RWA,744,1.0
RWA.4.6.4.8.5_1,RWA,873,1.0
RWA.4.6.4.8.6_1,RWA,1350,1.0
RWA.4.6.4.8.7_1,RWA,1463,1.0
RWA.4.6.5.1.1_1,RWA,804,1.0
RWA.4.6.5.1.2_1,RWA,385,1.0
RWA.4.6.5.1.3_1,RWA,868,1.0
RWA.4.6.5.1.4_1,RWA,1306,1.0
RWA.4.6.5.2.1_1,RWA,528,0.856
RWA.4.6.5.2.2_1,RWA,483,1.0
RWA.4.6.5.2.3_1,RWA,413,1.0
RWA.4.6.5.2.4_1,RWA,516,1.0
RWA.4.6.5.2.5_1,RWA,250,1.0
RWA.4.6.5.3.1_1,RWA,476,1.0
RWA.4.6.5.3.2_1,RWA,1950,1.0
RWA.4.6.5.3.3_1,RWA,528,1.0
RWA.4.6.5.3.4_1,RWA,1169,0.972
RWA.4.6.5.3.5_1,RWA,1191,0.921
RWA.4.6.5.4.1_1,RWA,429,1.0
RWA.4.6.5.4.2_1,RWA,443,0.88
RWA.4.6.5.4.3_1,RWA,501,1.0
RWA.4.6.5.4.4_1,RWA,660,1.0
RWA.4.6.5.5.1_1,RWA,894,1.0
RWA.4.6.5.5.2_1,RWA,891,0.85
RWA.4.6.5.5.3_1,RWA,1016,0.622
RWA.4.6.5.6.1_1,RWA,323,1.0
RWA.4.6.5.6.2_1,RWA,468,1.0
RWA.4.6.5.6.3_1,RWA,440,1.0
RWA.4.6.5.6.4_1,RWA,361,1.0
RWA.4.6.5.6.5_1,RWA,338,1.0
RWA.4.6.5.6.6_1,RWA,447,1.0
RWA.4.6.5.6.7_1,RWA,592,1.0
RWA.4.6.5.6.8_1,RWA,379,1.0
RWA.4.6.5.7.1_1,RWA,272,0.992
RWA.4.6.5.7.2_1,RWA,476,1.0
RWA.4.6.5.7.3_1,RWA,651,1.0
RWA.4.6.5.8.1_1,RWA,455,0.951
RWA.4.6.5.8.2_1,RWA,747,0.904
RWA.4.6.5.8.3_1,RWA,1169,0.973
RWA.4.6.5.8.4_1,RWA,345,0.769
RWA.4.6.6.1.1_1,RWA,3142,1.0
RWA.4.6.6.1.2_1,RWA,1352,1.0
RWA.4.6.6.1.3_1,RWA,1644,1.0
RWA.4.6.6.1.4_1,RWA,1044,1.0
RWA.4.6.6.1.5_1,RWA,411,1.0
RWA.4.6.6.1.6_1,RWA,447,1.0
RWA.4.6.6.1.7_1,RWA,3451,1.0
RWA.4.6.6.1.8_1,RWA,523,1.0
RWA.4.6.6.1.9_1,RWA,1342,1.0
RWA.4.6.6.1.10_1,RWA,3996,1.0
RWA.4.6.6.2.1_1,RWA,604,1.0
RWA.4.6.6.2.2_1,RWA,223,1.0
RWA.4.6.6.2.3_1,RWA,443,1.0
RWA.4.6.6.2.4_1,RWA,297,1.0
RWA.4.6.6.2.5_1,RWA,538,1.0
RWA.4.6.6.2.6_1,RWA,354,1.0
RWA.4.6.6.2.7_1,RWA,881,1.0
RWA.4.6.6.3.1_1,RWA,195,0.997
RWA.4.6.6.3.2_1,RWA,170,0.968
RWA.4.6.6.4.1_1,RWA,198,1.0
RWA.4.6.6.4.2_1,RWA,218,1.0
RWA.4.6.6.4.3_1,RWA,379,0.835
RWA.4.6.6.4.4_1,RWA,730,1.0
RWA.4.6.6.4.5_1,RWA,727,1.0
RWA.4.6.6.4.6_1,RWA,276,1.0
RWA.4.6.6.5.1_1,RWA,224,0.802
RWA.4.6.6.5.2_1,RWA,1505,0.96
RWA.4.6.6.5.3_1,RWA,574,0.9
RWA.4.6.6.5.4_1,RWA,463,0.843
RWA.4.6.6.5.5_1,RWA,249,1.0
RWA.4.6.6.5.6_1,RWA,539,0.916
RWA.4.6.6.6.1_1,RWA,653,1.0
RWA.4.6.6.6.2_1,RWA,374,0.954
RWA.4.6.6.6.3_1,RWA,916,1.0
RWA.4.6.6.6.4_1,RWA,660,1.0
RWA.4.6.6.6.5_1,RWA,544,0.986
RWA.4.6.6.6.6_1,RWA,899,0.98
RWA.4.6.6.6.7_1,RWA,1229,1.0
RWA.4.6.7.1.1_1,RWA,421,0.87
RWA.4.6.7.1.2_1,RWA,659,0.957
RWA.4.6.7.1.3_1,RWA,301,0.071
RWA.4.6.7.1.4_1,RWA,471,0.99
RWA.4.6.7.1.5_1,RWA,608,0.941
RWA.4.6.7.1.6_1,RWA,671,1.0
RWA.4.6.7.1.7_1,RWA,983,0.979
RWA.4.6.7.1.8_1,RWA,1011,0.977
RWA.4.6.7.1.9_1,RWA,649,0.983
RWA.4.6.7.1.10_1,RWA,435,0.427
RWA.4.6.7.2.1_1,RWA,574,1.0
RWA.4.6.7.2.2_1,RWA,378,0.765
RWA.4.6.7.2.3_1,RWA,771,1.0
RWA.4.6.7.2.4_1,RWA,593,1.0
RWA.4.6.7.2.5_1,RWA,242,1.0
RWA.4.6.7.2.6_1,RWA,846,1.0
RWA.4.6.7.2.7_1,RWA,987,1.0
RWA.4.6.7.2.8_1,RWA,1240,1.0
RWA.4.6.7.2.9_1,RWA,897,1.0
RWA.4.6.7.2.10_1,RWA,807,1.0
RWA.4.6.7.2.11_1,RWA,674,0.99
RWA.4.6.7.2.12_1,RWA,350,1.0
RWA.4.6.7.2.13_1,RWA,829,1.0
RWA.4.6.7.3.1_1,RWA,806,1.0
RWA.4.6.7.3.2_1,RWA,1665,1.0
RWA.4.6.7.3.3_1,RWA,761,1.0
RWA.4.6.7.3.4_1,RWA,1343,1.0
RWA.4.6.7.3.5_1,RWA,405,0.912
RWA.4.6.7.3.6_1,RWA,431,0.996
RWA.4.6.7.3.7_1,RWA,808,0.842
RWA.4.6.8.1.1_1,RWA,523,0.684
RWA.4.6.8.1.2_1,RWA,1837,1.0
RWA.4.6.8.1.3_1,RWA,2068,1.0
RWA.4.6.8.1.4_1,RWA,1471,1.0
RWA.4.6.8.1.5_1,RWA,1115,1.0
RWA.4.6.8.2.1_1,RWA,1011,1.0
RWA.4.6.8.2.2_1,RWA,209,1.0
RWA.4.6.8.2.3_1,RWA,471,1.0
RWA.4.6.8.2.4_1,RWA,916,1.0
RWA.4.6.8.2.5_1,RWA,30,1.0
RWA.4.6.8.2.6_1,RWA,892,1.0
RWA.4.6.8.2.7_1,RWA,428,1.0
RWA.4.6.8.2.8_1,RWA,611,0.856
RWA.4.6.8.2.9_1,RWA,436,1.0
RWA.4.6.8.2.10_1,RWA,759,1.0
RWA.4.6.8.3.1_1,RWA,1558,1.0
RWA.4.6.8.3.2_1,RWA,30,1.0
RWA.4.6.8.3.3_1,RWA,675,0.698
RWA.4.6.8.3.4_1,RWA,1685,1.0
RWA.4.6.8.3.5_1,RWA,432,0.565
RWA.4.6.8.3.6_1,RWA,1559,1.0
RWA.4.6.8.4.1_1,RWA,894,0.888
RWA.4.6.8.4.2_1,RWA,2485,0.979
RWA.4.6.8.4.3_1,RWA,3528,1.0
RWA.4.6.8.4.4_1,RWA,1316,0.918
RWA.4.6.8.4.5_1,RWA,1290,0.978
RWA.4.6.8.4.6_1,RWA,848,1.0
RWA.4.6.9.1.1_1,RWA,161,0.767
RWA.4.6.9.1.2_1,RWA,816,1.0
RWA.4.6.9.1.3_1,RWA,182,0.704
RWA.4.6.9.1.4_1,RWA,839,1.0
RWA.4.6.9.1.5_1,RWA,136,0.0
RWA.4.6.9.1.6_1,RWA,120,0.758
RWA.4.6.9.1.7_1,RWA,744,0.993
RWA.4.6.9.2.1_1,RWA,367,1.0
RWA.4.6.9.2.2_1,RWA,909,1.0
RWA.4.6.9.2.3_1,RWA,252,1.0
RWA.4.6.9.2.4_1,RWA,1155,1.0
RWA.4.6.9.2.5_1,RWA,1811,1.0
RWA.4.6.9.2.6_1,RWA,479,1.0
RWA.4.6.9.3.1_1,RWA,479,1.0
RWA.4.6.9.3.2_1,RWA,302,1.0
RWA.4.6.9.3.3_1,RWA,140,1.0
RWA.4.6.9.3.4_1,RWA,556,1.0
RWA.4.6.9.3.5_1,RWA,288,1.0
RWA.4.6.9.3.6_1,RWA,422,1.0
RWA.4.6.9.3.7_1,RWA,194,1.0
RWA.4.6.9.3.8_1,RWA,362,0.776
RWA.4.6.9.3.9_1,RWA,286,1.0
RWA.4.6.9.3.10_1,RWA,708,1.0
RWA.4.6.9.3.11_1,RWA,416,1.0
RWA.4.6.9.4.1_1,RWA,419,1.0
RWA.4.6.9.4.2_1,RWA,643,0.859
RWA.4.6.9.4.3_1,RWA,200,0.438
RWA.4.6.9.4.4_1,RWA,332,0.0
RWA.4.6.9.5.1_1,RWA,725,0.982
RWA.4.6.9.5.2_1,RWA,294,0.542
RWA.4.6.9.5.3_1,RWA,1027,1.0
RWA.4.6.9.5.4_1,RWA,203,0.07
RWA.4.6.10.1.1_1,RWA,350,0.963
RWA.4.6.11.1.1_1,RWA,400,0.986
RWA.4.6.11.1.2_1,RWA,604,1.0
RWA.4.6.11.1.3_1,RWA,544,1.0
RWA.4.6.11.1.4_1,RWA,1242,1.0
RWA.4.6.11.1.5_1,RWA,941,1.0
RWA.4.6.11.1.6_1,RWA,267,0.962
RWA.4.6.11.1.7_1,RWA,1130,1.0
RWA.4.6.11.1.8_1,RWA,545,1.0
RWA.4.6.11.1.9_1,RWA,654,1.0
RWA.4.6.11.2.1_1,RWA,1147,0.688
RWA.4.6.11.2.2_1,RWA,493,1.0
RWA.4.6.11.2.3_1,RWA,804,1.0
RWA.4.6.11.2.4_1,RWA,778,0.733
RWA.4.6.11.2.5_1,RWA,837,1.0
RWA.4.6.11.2.6_1,RWA,1574,1.0
RWA.4.6.11.2.7_1,RWA,597,0.961
RWA.4.6.11.2.8_1,RWA,907,1.0
RWA.4.6.11.2.9_1,RWA,600,1.0
RWA.4.6.11.2.10_1,RWA,1438,1.0
RWA.4.6.11.2.11_1,RWA,920,1.0
RWA.4.6.11.2.12_1,RWA,610,1.0
RWA.4.6.11.3.1_1,RWA,3466,1.0
RWA.4.6.11.3.2_1,RWA,1176,0.892
RWA.4.6.11.3.3_1,RWA,4126,1.0
RWA.4.6.11.3.4_1,RWA,474,1.0
RWA.4.6.11.3.5_1,RWA,1907,1.0
RWA.4.6.11.3.6_1,RWA,428,1.0
RWA.4.6.11.3.7_1,RWA,1717,1.0
RWA.4.6.11.3.8_1,RWA,4286,1.0
RWA.4.6.11.3.9_1,RWA,1918,0.837
RWA.4.6.12.1.1_1,RWA,915,1.0
RWA.4.6.12.1.2_1,RWA,309,1.0
RWA.4.6.12.1.3_1,RWA,185,0.834
RWA.4.6.12.1.4_1,RWA,191,1.0
RWA.4.6.12.1.5_1,RWA,366,1.0
RWA.4.6.12.1.6_1,RWA,560,1.0
RWA.4.6.12.1.7_1,RWA,110,1.0
RWA.4.6.12.1.8_1,RWA,228,1.0
RWA.4.6.12.1.9_1,RWA,522,1.0
RWA.4.6.12.1.10_1,RWA,418,1.0
RWA.4.6.12.2.1_1,RWA,392,0.0
RWA.4.6.12.2.2_1,RWA,285,0.0
RWA.4.6.12.2.3_1,RWA,251,0.024
RWA.4.6.12.3.1_1,RWA,500,0.597
RWA.4.6.12.3.2_1,RWA,400,1.0
RWA.4.6.12.3.3_1,RWA,293,0.427
RWA.4.6.12.4.1_1,RWA,242,1.0
RWA.4.6.12.4.2_1,RWA,366,0.477
RWA.4.6.12.4.3_1,RWA,116,0.838
RWA.4.6.12.4.4_1,RWA,626,0.976
RWA.4.6.12.5.1_1,RWA,218,0.0
RWA.4.6.12.5.2_1,RWA,358,0.682
RWA.4.6.12.5.3_1,RWA,214,0.37
RWA.4.6.12.6.1_1,RWA,287,0.36
RWA.4.6.12.6.2_1,RWA,247,1.0
RWA.4.6.12.6.3_1,RWA,260,0.684
RWA.4.6.12.7.1_1,RWA,815,1.0
RWA.4.6.12.7.2_1,RWA,545,1.0
RWA.4.6.12.7.3_1,RWA,106,1.0
RWA.4.6.12.7.4_1,RWA,219,1.0
RWA.4.6.12.7.5_1,RWA,668,1.0
