scenario,year,alpha3,cattle,cattle_i,cattle_fgi,cattle_fge,cattle_foi,cattle_foe,cattle_e,buffaloes,buffaloes_i,buffaloes_fgi,buffaloes_fge,buffaloes_foi,buffaloes_foe,buffaloes_e,pigs,pigs_i,pigs_fgi,pigs_fge,pigs_foi,pigs_foe,pigs_e,poultry,poultry_i,poultry_fgi,poultry_fge,poultry_foi,poultry_foe,poultry_e,sheep,sheep_i,sheep_fgi,sheep_fge,sheep_foi,sheep_foe,sheep_e,goats,goats_i,goats_fgi,goats_fge,goats_foi,goats_foe,goats_e,horses,horses_i,horses_fgi,horses_fge,horses_foi,horses_foe,horses_e,asses,asses_i,asses_fgi,asses_fge,asses_foi,asses_foe,asses_e,mules,mules_i,mules_fgi,mules_fge,mules_foi,mules_foe,mules_e,camels,camels_i,camels_fgi,camels_fge,camels_foi,camels_foe,camels_e
SSP1,2030,CPV,12744,0.686,0.6,0.95,0.0,0.0,0.314,0,0.37,0.45,0.95,0.0,0.0,0.63,97882,1.0,0.0,1.0,0.0,0.0,0.0,1181539,1.0,0.0,1.0,0.0,0.0,0.0,24673,0.776,0.85,0.9,0.0,0.0,0.224,184257,0.776,0.85,0.9,0.0,0.0,0.224,550,0.54,0.85,0.9,0.0,0.0,0.46,15571,0.54,0.85,0.9,0.0,0.0,0.46,1881,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,CRI,421836,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,442611,1.0,0.0,1.0,0.0,0.0,0.0,19236233,1.0,0.0,1.0,0.0,0.0,0.0,255,0.568,0.9,0.95,0.0,0.0,0.432,6863,0.568,0.9,0.95,0.0,0.0,0.432,126114,0.4,0.9,0.95,0.0,0.0,0.6,8121,0.4,0.9,0.95,0.0,0.0,0.6,5277,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,CUB,3003113,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,1572592,1.0,0.0,1.0,0.0,0.0,0.0,25661424,1.0,0.0,1.0,0.0,0.0,0.0,1605807,0.568,0.9,0.95,0.0,0.0,0.432,788872,0.568,0.9,0.95,0.0,0.0,0.432,814200,0.4,0.9,0.95,0.0,0.0,0.6,15700,0.4,0.9,0.95,0.0,0.0,0.6,21200,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,CXR,0,0.406,0.75,1.0,0.0,0.0,0.594,0,0.12,0.6,1.0,0.0,0.0,0.88,0,1.0,0.0,1.0,0.55,0.55,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.344,0.8,0.9,0.0,0.0,0.656,0,0.344,0.8,0.9,0.0,0.0,0.656,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP1,2030,CYM,1701,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,1046,1.0,0.0,1.0,0.0,0.0,0.0,4817,1.0,0.0,1.0,0.0,0.0,0.0,916,0.568,0.9,0.95,0.0,0.0,0.432,916,0.568,0.9,0.95,0.0,0.0,0.432,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,CYP,30941,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,285106,1.0,0.0,1.0,0.0,0.0,0.0,3792237,1.0,0.0,1.0,0.0,0.0,0.0,264828,1.0,0.9,1.0,0.0,0.0,0.0,165932,1.0,0.9,1.0,0.0,0.0,0.0,660,1.0,0.9,1.0,0.0,0.0,0.0,5200,1.0,0.9,1.0,0.0,0.0,0.0,1500,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,CZE,905146,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,1241880,1.0,0.0,1.0,0.0,0.0,0.0,28096004,1.0,0.0,1.0,0.0,0.0,0.0,180917,1.0,0.9,1.0,0.0,0.0,0.0,27661,1.0,0.9,1.0,0.0,0.0,0.0,33716,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,DEU,7494105,1.0,0.6,0.9,0.0,0.0,0.0,7120,1.0,0.4,0.9,0.0,0.0,0.0,23563339,1.0,0.0,1.0,0.0,0.0,0.0,189291346,1.0,0.0,1.0,0.0,0.0,0.0,1264994,1.0,0.9,1.0,0.0,0.0,0.0,140908,1.0,0.9,1.0,0.0,0.0,0.0,422008,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,DJI,241237,0.424,0.75,0.95,0.0,0.0,0.576,0,0.37,0.65,0.95,0.0,0.0,0.63,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,607678,0.771,0.85,0.9,0.0,0.0,0.229,671573,0.771,0.85,0.9,0.0,0.0,0.229,0,0.54,0.85,0.9,0.0,0.0,0.46,8404,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,71016,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,DMA,5421,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,4617,1.0,0.0,1.0,0.0,0.0,0.0,160570,1.0,0.0,1.0,0.0,0.0,0.0,7266,0.568,0.9,0.95,0.0,0.0,0.432,8282,0.568,0.9,0.95,0.0,0.0,0.432,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,DNK,889283,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,10683752,1.0,0.0,1.0,0.0,0.0,0.0,21183395,1.0,0.0,1.0,0.0,0.0,0.0,120120,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,57720,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,DOM,2189021,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,494901,1.0,0.0,1.0,0.0,0.0,0.0,135658797,1.0,0.0,1.0,0.0,0.0,0.0,242112,0.568,0.9,0.95,0.0,0.0,0.432,186213,0.568,0.9,0.95,0.0,0.0,0.432,356505,0.4,0.9,0.95,0.0,0.0,0.6,155016,0.4,0.9,0.95,0.0,0.0,0.6,144760,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,DZA,1770558,0.981,0.35,0.95,0.18,0.18,0.019,0,0.96,0.15,0.95,0.18,0.18,0.04,4861,1.0,0.0,1.0,0.0,0.0,0.0,175143302,1.0,0.0,1.0,0.0,0.0,0.0,38117773,0.95,0.5,0.9,0.0,0.0,0.05,5974847,0.95,0.5,0.9,0.0,0.0,0.05,42366,0.9,0.5,0.9,0.0,0.0,0.1,122106,0.9,0.5,0.9,0.0,0.0,0.1,20913,0.9,0.5,0.9,0.0,0.0,0.1,362265,0.9,0.5,0.9,0.0,0.0,0.1
SSP1,2030,ECU,3271795,0.64,0.7,0.95,0.0,0.0,0.36,0,0.68,0.45,0.95,0.0,0.0,0.32,1416868,1.0,0.0,1.0,0.0,0.0,0.0,183159616,1.0,0.0,1.0,0.0,0.0,0.0,508088,0.552,0.9,0.95,0.0,0.0,0.448,31197,0.552,0.9,0.95,0.0,0.0,0.448,223352,0.4,0.9,0.95,0.0,0.0,0.6,59070,0.4,0.9,0.95,0.0,0.0,0.6,88123,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,EGY,5539164,0.981,0.35,0.95,0.18,0.18,0.019,3701559,0.96,0.15,0.95,0.18,0.18,0.04,9895,1.0,0.0,1.0,0.0,0.0,0.0,216089135,1.0,0.0,1.0,0.0,0.0,0.0,7987854,0.95,0.5,0.9,0.0,0.0,0.05,4669822,0.95,0.5,0.9,0.0,0.0,0.05,72709,0.9,0.5,0.9,0.0,0.0,0.1,1452262,0.9,0.5,0.9,0.0,0.0,0.1,2452,0.9,0.5,0.9,0.0,0.0,0.1,152518,0.9,0.5,0.9,0.0,0.0,0.1
SSP1,2030,ERI,1208489,0.424,0.75,0.95,0.0,0.0,0.576,0,0.37,0.65,0.95,0.0,0.0,0.63,0,1.0,0.0,1.0,0.0,0.0,0.0,1256365,1.0,0.0,1.0,0.0,0.0,0.0,3038571,0.771,0.85,0.9,0.0,0.0,0.229,2344146,0.771,0.85,0.9,0.0,0.0,0.229,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,370030,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,ESH,188754,0.981,0.35,0.95,0.18,0.18,0.019,0,0.96,0.15,0.95,0.18,0.18,0.04,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,142770,0.95,0.5,0.9,0.0,0.0,0.05,142770,0.95,0.5,0.9,0.0,0.0,0.05,0,0.9,0.5,0.9,0.0,0.0,0.1,514,0.9,0.5,0.9,0.0,0.0,0.1,0,0.9,0.5,0.9,0.0,0.0,0.1,110215,0.9,0.5,0.9,0.0,0.0,0.1
SSP1,2030,ESP,4791086,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,24172540,1.0,0.0,1.0,0.0,0.0,0.0,169413568,1.0,0.0,1.0,0.0,0.0,0.0,13824275,1.0,0.9,1.0,0.0,0.0,0.0,2421961,1.0,0.9,1.0,0.0,0.0,0.0,318000,1.0,0.9,1.0,0.0,0.0,0.0,139660,1.0,0.9,1.0,0.0,0.0,0.0,109931,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,EST,147329,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,284980,1.0,0.0,1.0,0.0,0.0,0.0,2889739,1.0,0.0,1.0,0.0,0.0,0.0,67765,1.0,0.9,1.0,0.0,0.0,0.0,4704,1.0,0.9,1.0,0.0,0.0,0.0,6300,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,ETH,40572775,0.424,0.75,0.95,0.0,0.0,0.576,0,0.37,0.65,0.95,0.0,0.0,0.63,37404,1.0,0.0,1.0,0.0,0.0,0.0,61853243,1.0,0.0,1.0,0.0,0.0,0.0,32887395,0.771,0.85,0.9,0.0,0.0,0.229,43247511,0.771,0.85,0.9,0.0,0.0,0.229,2082203,0.54,0.85,0.9,0.0,0.0,0.46,7881394,0.54,0.85,0.9,0.0,0.0,0.46,405950,0.54,0.85,0.9,0.0,0.0,0.46,1228023,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,F206,22785868,0.424,0.75,0.95,0.0,0.0,0.576,0,0.37,0.65,0.95,0.0,0.0,0.63,0,1.0,0.0,1.0,0.0,0.0,0.0,63578828,1.0,0.0,1.0,0.0,0.0,0.0,83956472,0.771,0.85,0.9,0.0,0.0,0.229,48878921,0.771,0.85,0.9,0.0,0.0,0.229,789297,0.54,0.85,0.9,0.0,0.0,0.46,975865,0.54,0.85,0.9,0.0,0.0,0.46,638,0.54,0.85,0.9,0.0,0.0,0.46,4809000,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,FIN,564982,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,1058880,1.0,0.0,1.0,0.0,0.0,0.0,9832320,1.0,0.0,1.0,0.0,0.0,0.0,127235,1.0,0.9,1.0,0.0,0.0,0.0,5666,1.0,0.9,1.0,0.0,0.0,0.0,74200,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,FJI,286039,0.406,0.75,1.0,0.0,0.0,0.594,0,0.12,0.6,1.0,0.0,0.0,0.88,154525,1.0,0.0,1.0,0.55,0.55,0.0,8897940,1.0,0.0,1.0,0.0,0.0,0.0,36420,0.344,0.8,0.9,0.0,0.0,0.656,262090,0.344,0.8,0.9,0.0,0.0,0.656,47019,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP1,2030,FLK,2798,0.64,0.7,0.95,0.0,0.0,0.36,0,0.68,0.45,0.95,0.0,0.0,0.32,36,1.0,0.0,1.0,0.0,0.0,0.0,4347,1.0,0.0,1.0,0.0,0.0,0.0,352558,0.552,0.9,0.95,0.0,0.0,0.448,352558,0.552,0.9,0.95,0.0,0.0,0.448,1198,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,FRA,14112073,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,11216014,1.0,0.0,1.0,0.0,0.0,0.0,269725644,1.0,0.0,1.0,0.0,0.0,0.0,5758349,1.0,0.9,1.0,0.0,0.0,0.0,1167009,1.0,0.9,1.0,0.0,0.0,0.0,398055,1.0,0.9,1.0,0.0,0.0,0.0,15000,1.0,0.9,1.0,0.0,0.0,0.0,28868,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,FRO,1680,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,60499,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,FSM,17017,0.406,0.75,1.0,0.0,0.0,0.594,161,0.12,0.6,1.0,0.0,0.0,0.88,37645,1.0,0.0,1.0,0.55,0.55,0.0,320859,1.0,0.0,1.0,0.0,0.0,0.0,0,0.344,0.8,0.9,0.0,0.0,0.656,4929,0.344,0.8,0.9,0.0,0.0,0.656,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP1,2030,GAB,26652,0.686,0.6,0.95,0.0,0.0,0.314,0,0.37,0.45,0.95,0.0,0.0,0.63,250561,1.0,0.0,1.0,0.0,0.0,0.0,3657526,1.0,0.0,1.0,0.0,0.0,0.0,213058,0.776,0.85,0.9,0.0,0.0,0.224,113089,0.776,0.85,0.9,0.0,0.0,0.224,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,GBR,7195431,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,4038225,1.0,0.0,1.0,0.0,0.0,0.0,199381866,1.0,0.0,1.0,0.0,0.0,0.0,27712962,1.0,0.9,1.0,0.0,0.0,0.0,99177,1.0,0.9,1.0,0.0,0.0,0.0,403625,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,GEO,341880,1.0,0.6,1.0,0.08,0.08,0.0,19300,1.0,0.5,1.0,0.08,0.08,0.0,194878,1.0,0.0,1.0,0.0,0.0,0.0,9468141,1.0,0.0,1.0,0.0,0.0,0.0,636204,1.0,0.9,1.0,0.0,0.0,0.0,44027,1.0,0.9,1.0,0.0,0.0,0.0,40080,1.0,0.9,1.0,0.0,0.0,0.0,10018,1.0,0.9,1.0,0.0,0.0,0.0,99,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,GHA,1204713,0.686,0.6,0.95,0.0,0.0,0.314,0,0.37,0.45,0.95,0.0,0.0,0.63,828368,1.0,0.0,1.0,0.0,0.0,0.0,81651664,1.0,0.0,1.0,0.0,0.0,0.0,4189637,0.776,0.85,0.9,0.0,0.0,0.224,6499420,0.776,0.85,0.9,0.0,0.0,0.224,3043,0.54,0.85,0.9,0.0,0.0,0.46,14482,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,GIB,0,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,GIN,4511624,0.686,0.6,0.95,0.0,0.0,0.314,0,0.37,0.45,0.95,0.0,0.0,0.63,121771,1.0,0.0,1.0,0.0,0.0,0.0,32245986,1.0,0.0,1.0,0.0,0.0,0.0,2179474,0.776,0.85,0.9,0.0,0.0,0.224,2634375,0.776,0.85,0.9,0.0,0.0,0.224,3366,0.54,0.85,0.9,0.0,0.0,0.46,2211,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,GLP,62605,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,15373,1.0,0.0,1.0,0.0,0.0,0.0,251291,1.0,0.0,1.0,0.0,0.0,0.0,755,0.568,0.9,0.95,0.0,0.0,0.432,10406,0.568,0.9,0.95,0.0,0.0,0.432,53,0.4,0.9,0.95,0.0,0.0,0.6,161,0.4,0.9,0.95,0.0,0.0,0.6,135,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,GMB,373001,0.686,0.6,0.95,0.0,0.0,0.314,0,0.37,0.45,0.95,0.0,0.0,0.63,12382,1.0,0.0,1.0,0.0,0.0,0.0,1496312,1.0,0.0,1.0,0.0,0.0,0.0,143136,0.776,0.85,0.9,0.0,0.0,0.224,263004,0.776,0.85,0.9,0.0,0.0,0.224,4031,0.54,0.85,0.9,0.0,0.0,0.46,60881,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,GNB,490965,0.686,0.6,0.95,0.0,0.0,0.314,0,0.37,0.45,0.95,0.0,0.0,0.63,516896,1.0,0.0,1.0,0.0,0.0,0.0,2372202,1.0,0.0,1.0,0.0,0.0,0.0,438930,0.776,0.85,0.9,0.0,0.0,0.224,772683,0.776,0.85,0.9,0.0,0.0,0.224,2323,0.54,0.85,0.9,0.0,0.0,0.46,5207,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,GNQ,4507,0.686,0.6,0.95,0.0,0.0,0.314,0,0.37,0.45,0.95,0.0,0.0,0.63,7828,1.0,0.0,1.0,0.0,0.0,0.0,453912,1.0,0.0,1.0,0.0,0.0,0.0,39373,0.776,0.85,0.9,0.0,0.0,0.224,9403,0.776,0.85,0.9,0.0,0.0,0.224,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP1,2030,GRC,414786,1.0,0.6,0.9,0.0,0.0,0.0,2443,1.0,0.4,0.9,0.0,0.0,0.0,747314,1.0,0.0,1.0,0.0,0.0,0.0,39749465,1.0,0.0,1.0,0.0,0.0,0.0,7943014,1.0,0.9,1.0,0.0,0.0,0.0,2632754,1.0,0.9,1.0,0.0,0.0,0.0,17846,1.0,0.9,1.0,0.0,0.0,0.0,18000,1.0,0.9,1.0,0.0,0.0,0.0,10970,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,GRD,3161,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,2678,1.0,0.0,1.0,0.0,0.0,0.0,216769,1.0,0.0,1.0,0.0,0.0,0.0,5039,0.568,0.9,0.95,0.0,0.0,0.432,13307,0.568,0.9,0.95,0.0,0.0,0.432,30,0.4,0.9,0.95,0.0,0.0,0.6,660,0.4,0.9,0.95,0.0,0.0,0.6,50,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,GTM,2496627,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,2658315,1.0,0.0,1.0,0.0,0.0,0.0,28790122,1.0,0.0,1.0,0.0,0.0,0.0,513674,0.568,0.9,0.95,0.0,0.0,0.432,97474,0.568,0.9,0.95,0.0,0.0,0.432,129509,0.4,0.9,0.95,0.0,0.0,0.6,9810,0.4,0.9,0.95,0.0,0.0,0.6,38508,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,GUF,17987,0.64,0.7,0.95,0.0,0.0,0.36,0,0.68,0.45,0.95,0.0,0.0,0.32,4208,1.0,0.0,1.0,0.0,0.0,0.0,146720,1.0,0.0,1.0,0.0,0.0,0.0,1804,0.552,0.9,0.95,0.0,0.0,0.448,1615,0.552,0.9,0.95,0.0,0.0,0.448,516,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,GUM,153,0.406,0.75,1.0,0.0,0.0,0.594,87,0.12,0.6,1.0,0.0,0.0,0.88,5762,1.0,0.0,1.0,0.55,0.55,0.0,484667,1.0,0.0,1.0,0.0,0.0,0.0,459,0.344,0.8,0.9,0.0,0.0,0.656,459,0.344,0.8,0.9,0.0,0.0,0.656,50,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP1,2030,GUY,74359,0.64,0.7,0.95,0.0,0.0,0.36,0,0.68,0.45,0.95,0.0,0.0,0.32,9235,1.0,0.0,1.0,0.0,0.0,0.0,27525729,1.0,0.0,1.0,0.0,0.0,0.0,132827,0.552,0.9,0.95,0.0,0.0,0.448,82944,0.552,0.9,0.95,0.0,0.0,0.448,2401,0.4,0.9,0.95,0.0,0.0,0.6,1005,0.4,0.9,0.95,0.0,0.0,0.6,153,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,HKG,1758,0.663,0.35,1.0,0.18,0.18,0.337,304,0.9,0.35,1.0,0.18,0.18,0.1,192399,1.0,0.1,0.1,0.0,0.0,0.0,1870354,1.0,0.1,0.1,0.0,0.0,0.0,22,0.381,0.95,1.0,0.0,0.0,0.619,646,0.381,0.95,1.0,0.0,0.0,0.619,1532,0.1,0.95,1.0,0.0,0.0,0.9,0,0.1,0.95,1.0,0.0,0.0,0.9,0,0.1,0.95,1.0,0.0,0.0,0.9,0,0.1,0.95,1.0,0.0,0.0,0.9
SSP1,2030,HMD,0,0.406,0.75,1.0,0.0,0.0,0.594,0,0.12,0.6,1.0,0.0,0.0,0.88,0,1.0,0.0,1.0,0.55,0.55,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.344,0.8,0.9,0.0,0.0,0.656,0,0.344,0.8,0.9,0.0,0.0,0.656,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP1,2030,HND,1897007,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,443534,1.0,0.0,1.0,0.0,0.0,0.0,36363385,1.0,0.0,1.0,0.0,0.0,0.0,14623,0.568,0.9,0.95,0.0,0.0,0.432,21269,0.568,0.9,0.95,0.0,0.0,0.432,182064,0.4,0.9,0.95,0.0,0.0,0.6,23234,0.4,0.9,0.95,0.0,0.0,0.6,70011,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP1,2030,HRV,261290,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,929142,1.0,0.0,1.0,0.0,0.0,0.0,12719846,1.0,0.0,1.0,0.0,0.0,0.0,481279,1.0,0.9,1.0,0.0,0.0,0.0,59181,1.0,0.9,1.0,0.0,0.0,0.0,21868,1.0,0.9,1.0,0.0,0.0,0.0,2459,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP1,2030,HTI,1064614,0.518,0.7,0.95,0.0,0.0,0.482,0,0.75,0.45,0.95,0.0,0.0,0.25,929451,1.0,0.0,1.0,0.0,0.0,0.0,4930288,1.0,0.0,1.0,0.0,0.0,0.0,271058,0.568,0.9,0.95,0.0,0.0,0.432,1609033,0.568,0.9,0.95,0.0,0.0,0.432,501439,0.4,0.9,0.95,0.0,0.0,0.6,209990,0.4,0.9,0.95,0.0,0.0,0.6,79982,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
